지점,지점명,일시,평균기온(°C),년도,tavg,Date
900,두서,2012-01-01,1.1,2012,1.1,2012-01-01
900,두서,2012-01-02,-0.4,2012,-0.4,2012-01-02
900,두서,2012-01-03,-0.1,2012,-0.1,2012-01-03
900,두서,2012-01-04,-3.0,2012,-3.0,2012-01-04
900,두서,2012-01-05,-1.7,2012,-1.7,2012-01-05
900,두서,2012-01-06,0.5,2012,0.5,2012-01-06
900,두서,2012-01-07,-1.3,2012,-1.3,2012-01-07
900,두서,2012-01-08,1.4,2012,1.4,2012-01-08
900,두서,2012-01-09,1.8,2012,1.8,2012-01-09
900,두서,2012-01-10,2.7,2012,2.7,2012-01-10
900,두서,2012-01-11,-1.2,2012,-1.2,2012-01-11
900,두서,2012-01-12,-2.4,2012,-2.4,2012-01-12
900,두서,2012-01-13,0.3,2012,0.3,2012-01-13
900,두서,2012-01-14,1.4,2012,1.4,2012-01-14
900,두서,2012-01-15,1.7,2012,1.7,2012-01-15
900,두서,2012-01-16,2.9,2012,2.9,2012-01-16
900,두서,2012-01-17,5.1,2012,5.1,2012-01-17
900,두서,2012-01-18,4.8,2012,4.8,2012-01-18
900,두서,2012-01-19,7.2,2012,7.2,2012-01-19
900,두서,2012-01-20,7.0,2012,7.0,2012-01-20
900,두서,2012-01-21,5.6,2012,5.6,2012-01-21
900,두서,2012-01-22,2.1,2012,2.1,2012-01-22
900,두서,2012-01-23,-5.2,2012,-5.2,2012-01-23
900,두서,2012-01-24,-4.6,2012,-4.6,2012-01-24
900,두서,2012-01-25,-5.0,2012,-5.0,2012-01-25
900,두서,2012-01-26,-3.8,2012,-3.8,2012-01-26
900,두서,2012-01-27,0.6,2012,0.6,2012-01-27
900,두서,2012-01-28,1.9,2012,1.9,2012-01-28
900,두서,2012-01-29,1.1,2012,1.1,2012-01-29
900,두서,2012-01-30,-1.0,2012,-1.0,2012-01-30
900,두서,2012-01-31,0.9,2012,0.9,2012-01-31
900,두서,2012-02-01,-3.3,2012,-3.3,2012-02-01
900,두서,2012-02-02,-8.7,2012,-8.7,2012-02-02
900,두서,2012-02-03,-4.6,2012,-4.6,2012-02-03
900,두서,2012-02-04,-1.0,2012,-1.0,2012-02-04
