지점,지점명,일시,평균기온(°C),년도,tavg,Date
900,두서,2015-01-01,-4.1,2015,-4.1,2015-01-01
900,두서,2015-01-02,-3.0,2015,-3.0,2015-01-02
900,두서,2015-01-03,-1.1,2015,-1.1,2015-01-03
900,두서,2015-01-04,1.8,2015,1.8,2015-01-04
900,두서,2015-01-05,4.9,2015,4.9,2015-01-05
900,두서,2015-01-06,5.0,2015,5.0,2015-01-06
900,두서,2015-01-07,-1.4,2015,-1.4,2015-01-07
900,두서,2015-01-08,-1.6,2015,-1.6,2015-01-08
900,두서,2015-01-09,0.9,2015,0.9,2015-01-09
900,두서,2015-01-10,1.1,2015,1.1,2015-01-10
900,두서,2015-01-11,0.4,2015,0.4,2015-01-11
900,두서,2015-01-12,-0.5,2015,-0.5,2015-01-12
900,두서,2015-01-13,0.8,2015,0.8,2015-01-13
900,두서,2015-01-14,2.5,2015,2.5,2015-01-14
900,두서,2015-01-15,4.4,2015,4.4,2015-01-15
900,두서,2015-01-16,2.5,2015,2.5,2015-01-16
900,두서,2015-01-17,0.8,2015,0.8,2015-01-17
900,두서,2015-01-18,2.7,2015,2.7,2015-01-18
900,두서,2015-01-19,3.8,2015,3.8,2015-01-19
900,두서,2015-01-20,1.8,2015,1.8,2015-01-20
900,두서,2015-01-21,3.8,2015,3.8,2015-01-21
900,두서,2015-01-22,4.3,2015,4.3,2015-01-22
900,두서,2015-01-23,1.4,2015,1.4,2015-01-23
900,두서,2015-01-24,1.7,2015,1.7,2015-01-24
900,두서,2015-01-25,3.8,2015,3.8,2015-01-25
900,두서,2015-01-26,7.5,2015,7.5,2015-01-26
900,두서,2015-01-27,3.2,2015,3.2,2015-01-27
900,두서,2015-01-28,-0.5,2015,-0.5,2015-01-28
900,두서,2015-01-29,1.6,2015,1.6,2015-01-29
900,두서,2015-01-30,1.6,2015,1.6,2015-01-30
900,두서,2015-01-31,-1.9,2015,-1.9,2015-01-31
900,두서,2015-02-01,-1.4,2015,-1.4,2015-02-01
900,두서,2015-02-02,0.2,2015,0.2,2015-02-02
900,두서,2015-02-03,1.7,2015,1.7,2015-02-03
900,두서,2015-02-04,3.0,2015,3.0,2015-02-04
900,두서,2015-02-05,2.1,2015,2.1,2015-02-05
900,두서,2015-02-06,1.8,2015,1.8,2015-02-06
900,두서,2015-02-07,3.1,2015,3.1,2015-02-07
900,두서,2015-02-08,-2.4,2015,-2.4,2015-02-08
900,두서,2015-02-09,-3.8,2015,-3.8,2015-02-09
900,두서,2015-02-10,1.8,2015,1.8,2015-02-10
900,두서,2015-02-11,1.9,2015,1.9,2015-02-11
900,두서,2015-02-12,1.6,2015,1.6,2015-02-12
900,두서,2015-02-13,-0.4,2015,-0.4,2015-02-13
900,두서,2015-02-14,2.0,2015,2.0,2015-02-14
900,두서,2015-02-15,4.8,2015,4.8,2015-02-15
900,두서,2015-02-16,4.2,2015,4.2,2015-02-16
900,두서,2015-02-17,4.3,2015,4.3,2015-02-17
900,두서,2015-02-18,2.8,2015,2.8,2015-02-18
900,두서,2015-02-19,2.4,2015,2.4,2015-02-19
900,두서,2015-02-20,2.7,2015,2.7,2015-02-20
900,두서,2015-02-21,5.6,2015,5.6,2015-02-21
900,두서,2015-02-22,9.6,2015,9.6,2015-02-22
900,두서,2015-02-23,4.5,2015,4.5,2015-02-23
900,두서,2015-02-24,4.5,2015,4.5,2015-02-24
900,두서,2015-02-25,5.2,2015,5.2,2015-02-25
900,두서,2015-02-26,5.7,2015,5.7,2015-02-26
900,두서,2015-02-27,-0.6,2015,-0.6,2015-02-27
900,두서,2015-02-28,2.8,2015,2.8,2015-02-28
900,두서,2015-03-01,2.8,2015,2.8,2015-03-01
900,두서,2015-03-02,3.5,2015,3.5,2015-03-02
900,두서,2015-03-03,1.6,2015,1.6,2015-03-03
900,두서,2015-03-04,1.5,2015,1.5,2015-03-04
900,두서,2015-03-05,1.2,2015,1.2,2015-03-05
900,두서,2015-03-06,2.6,2015,2.6,2015-03-06
900,두서,2015-03-07,3.9,2015,3.9,2015-03-07
900,두서,2015-03-08,4.5,2015,4.5,2015-03-08
900,두서,2015-03-09,5.8,2015,5.8,2015-03-09
900,두서,2015-03-10,-1.5,2015,-1.5,2015-03-10
900,두서,2015-03-11,3.6,2015,3.6,2015-03-11
900,두서,2015-03-12,4.4,2015,4.4,2015-03-12
900,두서,2015-03-13,6.2,2015,6.2,2015-03-13
900,두서,2015-03-14,5.6,2015,5.6,2015-03-14
900,두서,2015-03-15,7.1,2015,7.1,2015-03-15
900,두서,2015-03-16,9.0,2015,9.0,2015-03-16
900,두서,2015-03-17,12.5,2015,12.5,2015-03-17
900,두서,2015-03-18,9.2,2015,9.2,2015-03-18
900,두서,2015-03-19,10.0,2015,10.0,2015-03-19
900,두서,2015-03-20,11.0,2015,11.0,2015-03-20
900,두서,2015-03-21,12.3,2015,12.3,2015-03-21
900,두서,2015-03-22,12.0,2015,12.0,2015-03-22
900,두서,2015-03-23,6.7,2015,6.7,2015-03-23
900,두서,2015-03-24,4.6,2015,4.6,2015-03-24
900,두서,2015-03-25,5.4,2015,5.4,2015-03-25
900,두서,2015-03-26,8.1,2015,8.1,2015-03-26
900,두서,2015-03-27,10.2,2015,10.2,2015-03-27
900,두서,2015-03-28,12.5,2015,12.5,2015-03-28
900,두서,2015-03-29,12.4,2015,12.4,2015-03-29
900,두서,2015-03-30,12.9,2015,12.9,2015-03-30
900,두서,2015-03-31,12.7,2015,12.7,2015-03-31
900,두서,2015-04-01,10.2,2015,10.2,2015-04-01
900,두서,2015-04-02,12.1,2015,12.1,2015-04-02
900,두서,2015-04-03,16.4,2015,16.4,2015-04-03
900,두서,2015-04-04,9.2,2015,9.2,2015-04-04
900,두서,2015-04-05,9.4,2015,9.4,2015-04-05
900,두서,2015-04-06,9.7,2015,9.7,2015-04-06
900,두서,2015-04-07,7.0,2015,7.0,2015-04-07
900,두서,2015-04-08,6.1,2015,6.1,2015-04-08
900,두서,2015-04-09,7.0,2015,7.0,2015-04-09
900,두서,2015-04-10,9.0,2015,9.0,2015-04-10
900,두서,2015-04-11,9.3,2015,9.3,2015-04-11
900,두서,2015-04-12,10.3,2015,10.3,2015-04-12
900,두서,2015-04-13,9.4,2015,9.4,2015-04-13
900,두서,2015-04-14,10.3,2015,10.3,2015-04-14
900,두서,2015-04-15,12.9,2015,12.9,2015-04-15
900,두서,2015-04-16,13.7,2015,13.7,2015-04-16
900,두서,2015-04-17,11.4,2015,11.4,2015-04-17
900,두서,2015-04-18,12.3,2015,12.3,2015-04-18
900,두서,2015-04-19,13.7,2015,13.7,2015-04-19
900,두서,2015-04-20,9.8,2015,9.8,2015-04-20
900,두서,2015-04-21,10.9,2015,10.9,2015-04-21
900,두서,2015-04-22,14.7,2015,14.7,2015-04-22
900,두서,2015-04-23,14.8,2015,14.8,2015-04-23
900,두서,2015-04-24,15.8,2015,15.8,2015-04-24
900,두서,2015-04-25,14.7,2015,14.7,2015-04-25
900,두서,2015-04-26,17.6,2015,17.6,2015-04-26
900,두서,2015-04-27,17.7,2015,17.7,2015-04-27
900,두서,2015-04-28,16.6,2015,16.6,2015-04-28
900,두서,2015-04-29,14.0,2015,14.0,2015-04-29
900,두서,2015-04-30,15.1,2015,15.1,2015-04-30
900,두서,2015-05-01,17.6,2015,17.6,2015-05-01
900,두서,2015-05-02,19.1,2015,19.1,2015-05-02
900,두서,2015-05-03,16.4,2015,16.4,2015-05-03
900,두서,2015-05-04,18.3,2015,18.3,2015-05-04
900,두서,2015-05-05,14.8,2015,14.8,2015-05-05
900,두서,2015-05-06,15.4,2015,15.4,2015-05-06
900,두서,2015-05-07,16.9,2015,16.9,2015-05-07
900,두서,2015-05-08,17.0,2015,17.0,2015-05-08
900,두서,2015-05-09,17.0,2015,17.0,2015-05-09
900,두서,2015-05-10,15.2,2015,15.2,2015-05-10
900,두서,2015-05-11,15.4,2015,15.4,2015-05-11
900,두서,2015-05-12,16.8,2015,16.8,2015-05-12
900,두서,2015-05-13,21.5,2015,21.5,2015-05-13
900,두서,2015-05-14,20.3,2015,20.3,2015-05-14
900,두서,2015-05-15,18.5,2015,18.5,2015-05-15
900,두서,2015-05-16,16.2,2015,16.2,2015-05-16
900,두서,2015-05-17,17.4,2015,17.4,2015-05-17
900,두서,2015-05-18,13.8,2015,13.8,2015-05-18
900,두서,2015-05-19,19.3,2015,19.3,2015-05-19
900,두서,2015-05-20,17.2,2015,17.2,2015-05-20
900,두서,2015-05-21,18.4,2015,18.4,2015-05-21
900,두서,2015-05-22,21.0,2015,21.0,2015-05-22
900,두서,2015-05-23,20.5,2015,20.5,2015-05-23
900,두서,2015-05-24,19.9,2015,19.9,2015-05-24
900,두서,2015-05-25,21.0,2015,21.0,2015-05-25
900,두서,2015-05-26,22.6,2015,22.6,2015-05-26
900,두서,2015-05-27,21.4,2015,21.4,2015-05-27
900,두서,2015-05-28,19.6,2015,19.6,2015-05-28
900,두서,2015-05-29,21.6,2015,21.6,2015-05-29
900,두서,2015-05-30,18.9,2015,18.9,2015-05-30
900,두서,2015-05-31,19.8,2015,19.8,2015-05-31
900,두서,2015-06-01,21.5,2015,21.5,2015-06-01
900,두서,2015-06-02,21.0,2015,21.0,2015-06-02
900,두서,2015-06-03,21.2,2015,21.2,2015-06-03
900,두서,2015-06-04,20.2,2015,20.2,2015-06-04
900,두서,2015-06-05,14.6,2015,14.6,2015-06-05
900,두서,2015-06-06,16.4,2015,16.4,2015-06-06
900,두서,2015-06-07,18.0,2015,18.0,2015-06-07
900,두서,2015-06-08,19.4,2015,19.4,2015-06-08
900,두서,2015-06-09,21.1,2015,21.1,2015-06-09
900,두서,2015-06-10,22.6,2015,22.6,2015-06-10
900,두서,2015-06-11,19.7,2015,19.7,2015-06-11
900,두서,2015-06-12,23.7,2015,23.7,2015-06-12
900,두서,2015-06-13,20.2,2015,20.2,2015-06-13
900,두서,2015-06-14,21.6,2015,21.6,2015-06-14
900,두서,2015-06-15,22.8,2015,22.8,2015-06-15
900,두서,2015-06-16,21.1,2015,21.1,2015-06-16
900,두서,2015-06-17,20.0,2015,20.0,2015-06-17
900,두서,2015-06-18,20.2,2015,20.2,2015-06-18
900,두서,2015-06-19,19.1,2015,19.1,2015-06-19
900,두서,2015-06-20,17.8,2015,17.8,2015-06-20
900,두서,2015-06-21,19.2,2015,19.2,2015-06-21
900,두서,2015-06-22,20.7,2015,20.7,2015-06-22
900,두서,2015-06-23,21.5,2015,21.5,2015-06-23
900,두서,2015-06-24,21.5,2015,21.5,2015-06-24
900,두서,2015-06-25,20.2,2015,20.2,2015-06-25
900,두서,2015-06-26,21.9,2015,21.9,2015-06-26
900,두서,2015-06-27,19.4,2015,19.4,2015-06-27
