지점,지점명,일시,평균기온(°C),년도,tavg,Date
900,두서,2013-01-01,-0.8,2013,-0.8,2013-01-01
900,두서,2013-01-02,-2.2,2013,-2.2,2013-01-02
900,두서,2013-01-03,-6.8,2013,-6.8,2013-01-03
900,두서,2013-01-04,-7.0,2013,-7.0,2013-01-04
900,두서,2013-01-05,-4.3,2013,-4.3,2013-01-05
900,두서,2013-01-06,-1.8,2013,-1.8,2013-01-06
900,두서,2013-01-07,-1.7,2013,-1.7,2013-01-07
900,두서,2013-01-08,-0.2,2013,-0.2,2013-01-08
900,두서,2013-01-09,-3.0,2013,-3.0,2013-01-09
900,두서,2013-01-10,-3.8,2013,-3.8,2013-01-10
900,두서,2013-01-11,-3.3,2013,-3.3,2013-01-11
900,두서,2013-01-12,1.9,2013,1.9,2013-01-12
900,두서,2013-01-13,1.8,2013,1.8,2013-01-13
900,두서,2013-01-14,3.1,2013,3.1,2013-01-14
900,두서,2013-01-15,0.5,2013,0.5,2013-01-15
900,두서,2013-01-16,1.9,2013,1.9,2013-01-16
900,두서,2013-01-17,-1.2,2013,-1.2,2013-01-17
900,두서,2013-01-18,-1.2,2013,-1.2,2013-01-18
900,두서,2013-01-19,0.8,2013,0.8,2013-01-19
900,두서,2013-01-20,2.3,2013,2.3,2013-01-20
900,두서,2013-01-21,4.5,2013,4.5,2013-01-21
900,두서,2013-01-22,4.7,2013,4.7,2013-01-22
900,두서,2013-01-23,3.3,2013,3.3,2013-01-23
900,두서,2013-01-24,2.1,2013,2.1,2013-01-24
900,두서,2013-01-25,-2.1,2013,-2.1,2013-01-25
900,두서,2013-01-26,-3.3,2013,-3.3,2013-01-26
900,두서,2013-01-27,-3.3,2013,-3.3,2013-01-27
900,두서,2013-01-28,0.2,2013,0.2,2013-01-28
900,두서,2013-01-29,1.8,2013,1.8,2013-01-29
900,두서,2013-01-30,3.8,2013,3.8,2013-01-30
900,두서,2013-01-31,5.8,2013,5.8,2013-01-31
900,두서,2013-02-01,10.1,2013,10.1,2013-02-01
900,두서,2013-02-02,7.1,2013,7.1,2013-02-02
900,두서,2013-02-03,2.3,2013,2.3,2013-02-03
900,두서,2013-02-04,3.8,2013,3.8,2013-02-04
900,두서,2013-02-05,3.1,2013,3.1,2013-02-05
900,두서,2013-02-06,3.6,2013,3.6,2013-02-06
900,두서,2013-02-07,-3.4,2013,-3.4,2013-02-07
900,두서,2013-02-08,-6.4,2013,-6.4,2013-02-08
900,두서,2013-02-09,-2.1,2013,-2.1,2013-02-09
900,두서,2013-02-10,0.4,2013,0.4,2013-02-10
900,두서,2013-02-11,-0.1,2013,-0.1,2013-02-11
900,두서,2013-02-12,-0.1,2013,-0.1,2013-02-12
900,두서,2013-02-13,0.5,2013,0.5,2013-02-13
900,두서,2013-02-14,3.6,2013,3.6,2013-02-14
900,두서,2013-02-15,3.3,2013,3.3,2013-02-15
900,두서,2013-02-16,0.0,2013,0.0,2013-02-16
900,두서,2013-02-17,2.2,2013,2.2,2013-02-17
900,두서,2013-02-18,3.5,2013,3.5,2013-02-18
900,두서,2013-02-19,1.9,2013,1.9,2013-02-19
900,두서,2013-02-20,-0.1,2013,-0.1,2013-02-20
900,두서,2013-02-21,1.4,2013,1.4,2013-02-21
900,두서,2013-02-22,2.8,2013,2.8,2013-02-22
900,두서,2013-02-23,1.9,2013,1.9,2013-02-23
900,두서,2013-02-24,3.9,2013,3.9,2013-02-24
900,두서,2013-02-25,4.2,2013,4.2,2013-02-25
900,두서,2013-02-26,4.8,2013,4.8,2013-02-26
900,두서,2013-02-27,7.8,2013,7.8,2013-02-27
900,두서,2013-02-28,10.5,2013,10.5,2013-02-28
900,두서,2013-03-01,7.6,2013,7.6,2013-03-01
900,두서,2013-03-02,1.2,2013,1.2,2013-03-02
900,두서,2013-03-03,3.1,2013,3.1,2013-03-03
900,두서,2013-03-04,6.7,2013,6.7,2013-03-04
900,두서,2013-03-05,7.1,2013,7.1,2013-03-05
900,두서,2013-03-06,9.4,2013,9.4,2013-03-06
900,두서,2013-03-07,13.3,2013,13.3,2013-03-07
900,두서,2013-03-08,12.1,2013,12.1,2013-03-08
900,두서,2013-03-09,16.3,2013,16.3,2013-03-09
900,두서,2013-03-10,11.2,2013,11.2,2013-03-10
900,두서,2013-03-11,5.1,2013,5.1,2013-03-11
900,두서,2013-03-12,10.0,2013,10.0,2013-03-12
900,두서,2013-03-13,9.3,2013,9.3,2013-03-13
900,두서,2013-03-14,3.3,2013,3.3,2013-03-14
900,두서,2013-03-15,6.9,2013,6.9,2013-03-15
900,두서,2013-03-16,9.7,2013,9.7,2013-03-16
900,두서,2013-03-17,9.3,2013,9.3,2013-03-17
900,두서,2013-03-18,13.6,2013,13.6,2013-03-18
900,두서,2013-03-19,13.4,2013,13.4,2013-03-19
900,두서,2013-03-20,8.1,2013,8.1,2013-03-20
900,두서,2013-03-21,4.1,2013,4.1,2013-03-21
900,두서,2013-03-22,7.9,2013,7.9,2013-03-22
900,두서,2013-03-23,8.3,2013,8.3,2013-03-23
900,두서,2013-03-24,9.4,2013,9.4,2013-03-24
900,두서,2013-03-25,6.8,2013,6.8,2013-03-25
900,두서,2013-03-26,6.3,2013,6.3,2013-03-26
900,두서,2013-03-27,9.9,2013,9.9,2013-03-27
900,두서,2013-03-28,12.7,2013,12.7,2013-03-28
900,두서,2013-03-29,9.7,2013,9.7,2013-03-29
900,두서,2013-03-30,8.5,2013,8.5,2013-03-30
900,두서,2013-03-31,8.3,2013,8.3,2013-03-31
900,두서,2013-04-01,9.1,2013,9.1,2013-04-01
900,두서,2013-04-02,10.4,2013,10.4,2013-04-02
900,두서,2013-04-03,14.2,2013,14.2,2013-04-03
900,두서,2013-04-04,12.6,2013,12.6,2013-04-04
900,두서,2013-04-05,11.2,2013,11.2,2013-04-05
900,두서,2013-04-06,10.0,2013,10.0,2013-04-06
900,두서,2013-04-07,6.5,2013,6.5,2013-04-07
900,두서,2013-04-08,11.2,2013,11.2,2013-04-08
900,두서,2013-04-09,10.2,2013,10.2,2013-04-09
900,두서,2013-04-10,6.4,2013,6.4,2013-04-10
900,두서,2013-04-11,8.3,2013,8.3,2013-04-11
900,두서,2013-04-12,7.8,2013,7.8,2013-04-12
900,두서,2013-04-13,11.7,2013,11.7,2013-04-13
900,두서,2013-04-14,16.8,2013,16.8,2013-04-14
900,두서,2013-04-15,10.3,2013,10.3,2013-04-15
900,두서,2013-04-16,18.2,2013,18.2,2013-04-16
900,두서,2013-04-17,8.9,2013,8.9,2013-04-17
900,두서,2013-04-18,12.3,2013,12.3,2013-04-18
900,두서,2013-04-19,8.4,2013,8.4,2013-04-19
900,두서,2013-04-20,5.8,2013,5.8,2013-04-20
900,두서,2013-04-21,9.2,2013,9.2,2013-04-21
900,두서,2013-04-22,11.4,2013,11.4,2013-04-22
900,두서,2013-04-23,10.1,2013,10.1,2013-04-23
900,두서,2013-04-24,16.8,2013,16.8,2013-04-24
900,두서,2013-04-25,14.9,2013,14.9,2013-04-25
900,두서,2013-04-26,12.6,2013,12.6,2013-04-26
900,두서,2013-04-27,13.0,2013,13.0,2013-04-27
900,두서,2013-04-28,14.8,2013,14.8,2013-04-28
900,두서,2013-04-29,17.3,2013,17.3,2013-04-29
900,두서,2013-04-30,14.8,2013,14.8,2013-04-30
900,두서,2013-05-01,10.1,2013,10.1,2013-05-01
900,두서,2013-05-02,11.6,2013,11.6,2013-05-02
900,두서,2013-05-03,12.2,2013,12.2,2013-05-03
900,두서,2013-05-04,14.1,2013,14.1,2013-05-04
900,두서,2013-05-05,17.8,2013,17.8,2013-05-05
900,두서,2013-05-06,21.2,2013,21.2,2013-05-06
900,두서,2013-05-07,14.0,2013,14.0,2013-05-07
900,두서,2013-05-08,16.1,2013,16.1,2013-05-08
900,두서,2013-05-09,18.9,2013,18.9,2013-05-09
900,두서,2013-05-10,18.3,2013,18.3,2013-05-10
900,두서,2013-05-11,20.7,2013,20.7,2013-05-11
900,두서,2013-05-12,22.2,2013,22.2,2013-05-12
900,두서,2013-05-13,22.9,2013,22.9,2013-05-13
900,두서,2013-05-14,20.2,2013,20.2,2013-05-14
900,두서,2013-05-15,19.4,2013,19.4,2013-05-15
900,두서,2013-05-16,12.7,2013,12.7,2013-05-16
900,두서,2013-05-17,15.3,2013,15.3,2013-05-17
900,두서,2013-05-18,17.9,2013,17.9,2013-05-18
900,두서,2013-05-19,16.5,2013,16.5,2013-05-19
900,두서,2013-05-20,20.3,2013,20.3,2013-05-20
900,두서,2013-05-21,19.2,2013,19.2,2013-05-21
900,두서,2013-05-22,20.5,2013,20.5,2013-05-22
900,두서,2013-05-23,20.3,2013,20.3,2013-05-23
900,두서,2013-05-24,23.4,2013,23.4,2013-05-24
900,두서,2013-05-25,20.0,2013,20.0,2013-05-25
900,두서,2013-05-26,20.5,2013,20.5,2013-05-26
900,두서,2013-05-27,19.2,2013,19.2,2013-05-27
900,두서,2013-05-28,19.6,2013,19.6,2013-05-28
900,두서,2013-05-29,21.4,2013,21.4,2013-05-29
900,두서,2013-05-30,21.3,2013,21.3,2013-05-30
900,두서,2013-05-31,19.3,2013,19.3,2013-05-31
900,두서,2013-06-01,19.5,2013,19.5,2013-06-01
900,두서,2013-06-02,18.6,2013,18.6,2013-06-02
900,두서,2013-06-03,19.4,2013,19.4,2013-06-03
900,두서,2013-06-04,21.5,2013,21.5,2013-06-04
900,두서,2013-06-05,22.1,2013,22.1,2013-06-05
900,두서,2013-06-06,20.5,2013,20.5,2013-06-06
900,두서,2013-06-07,20.0,2013,20.0,2013-06-07
900,두서,2013-06-08,20.6,2013,20.6,2013-06-08
900,두서,2013-06-09,19.6,2013,19.6,2013-06-09
900,두서,2013-06-10,20.0,2013,20.0,2013-06-10
900,두서,2013-06-11,19.0,2013,19.0,2013-06-11
900,두서,2013-06-12,22.6,2013,22.6,2013-06-12
900,두서,2013-06-13,21.5,2013,21.5,2013-06-13
900,두서,2013-06-14,20.7,2013,20.7,2013-06-14
900,두서,2013-06-15,23.9,2013,23.9,2013-06-15
900,두서,2013-06-16,25.5,2013,25.5,2013-06-16
900,두서,2013-06-17,25.6,2013,25.6,2013-06-17
900,두서,2013-06-18,24.3,2013,24.3,2013-06-18
900,두서,2013-06-19,22.1,2013,22.1,2013-06-19
900,두서,2013-06-20,23.2,2013,23.2,2013-06-20
900,두서,2013-06-21,21.3,2013,21.3,2013-06-21
900,두서,2013-06-22,21.1,2013,21.1,2013-06-22
900,두서,2013-06-23,20.9,2013,20.9,2013-06-23
900,두서,2013-06-24,22.2,2013,22.2,2013-06-24
900,두서,2013-06-25,21.5,2013,21.5,2013-06-25
900,두서,2013-06-26,21.8,2013,21.8,2013-06-26
900,두서,2013-06-27,22.1,2013,22.1,2013-06-27
900,두서,2013-06-28,22.4,2013,22.4,2013-06-28
900,두서,2013-06-29,22.9,2013,22.9,2013-06-29
900,두서,2013-06-30,23.5,2013,23.5,2013-06-30
900,두서,2013-07-01,24.7,2013,24.7,2013-07-01
900,두서,2013-07-02,25.3,2013,25.3,2013-07-02
900,두서,2013-07-03,26.2,2013,26.2,2013-07-03
900,두서,2013-07-04,24.6,2013,24.6,2013-07-04
900,두서,2013-07-05,24.2,2013,24.2,2013-07-05
900,두서,2013-07-06,25.4,2013,25.4,2013-07-06
900,두서,2013-07-07,23.2,2013,23.2,2013-07-07
900,두서,2013-07-08,28.0,2013,28.0,2013-07-08
900,두서,2013-07-09,28.8,2013,28.8,2013-07-09
900,두서,2013-07-10,28.1,2013,28.1,2013-07-10
900,두서,2013-07-11,28.8,2013,28.8,2013-07-11
900,두서,2013-07-12,28.8,2013,28.8,2013-07-12
900,두서,2013-07-13,29.0,2013,29.0,2013-07-13
900,두서,2013-07-14,26.3,2013,26.3,2013-07-14
900,두서,2013-07-15,26.6,2013,26.6,2013-07-15
900,두서,2013-07-16,27.5,2013,27.5,2013-07-16
900,두서,2013-07-17,28.7,2013,28.7,2013-07-17
900,두서,2013-07-18,27.7,2013,27.7,2013-07-18
900,두서,2013-07-19,26.3,2013,26.3,2013-07-19
