지점,지점명,일시,평균기온(°C),년도,tavg,Date
900,두서,2020-01-01,1.2,2020,1.2,2020-01-01
900,두서,2020-01-02,2.7,2020,2.7,2020-01-02
900,두서,2020-01-03,4.7,2020,4.7,2020-01-03
900,두서,2020-01-04,3.8,2020,3.8,2020-01-04
900,두서,2020-01-05,2.6,2020,2.6,2020-01-05
900,두서,2020-01-06,3.7,2020,3.7,2020-01-06
900,두서,2020-01-07,11.4,2020,11.4,2020-01-07
900,두서,2020-01-08,8.1,2020,8.1,2020-01-08
900,두서,2020-01-09,3.5,2020,3.5,2020-01-09
900,두서,2020-01-10,2.2,2020,2.2,2020-01-10
900,두서,2020-01-11,3.7,2020,3.7,2020-01-11
900,두서,2020-01-12,3.7,2020,3.7,2020-01-12
900,두서,2020-01-13,2.1,2020,2.1,2020-01-13
900,두서,2020-01-14,1.3,2020,1.3,2020-01-14
900,두서,2020-01-15,0.8,2020,0.8,2020-01-15
900,두서,2020-01-16,0.7,2020,0.7,2020-01-16
900,두서,2020-01-17,2.5,2020,2.5,2020-01-17
900,두서,2020-01-18,3.4,2020,3.4,2020-01-18
900,두서,2020-01-19,2.1,2020,2.1,2020-01-19
900,두서,2020-01-20,1.7,2020,1.7,2020-01-20
900,두서,2020-01-21,1.8,2020,1.8,2020-01-21
900,두서,2020-01-22,3.8,2020,3.8,2020-01-22
900,두서,2020-01-23,6.4,2020,6.4,2020-01-23
900,두서,2020-01-24,6.7,2020,6.7,2020-01-24
900,두서,2020-01-25,6.6,2020,6.6,2020-01-25
900,두서,2020-01-26,6.8,2020,6.8,2020-01-26
900,두서,2020-01-27,6.3,2020,6.3,2020-01-27
900,두서,2020-01-28,6.9,2020,6.9,2020-01-28
900,두서,2020-01-29,5.9,2020,5.9,2020-01-29
900,두서,2020-01-30,5.6,2020,5.6,2020-01-30
900,두서,2020-01-31,3.5,2020,3.5,2020-01-31
900,두서,2020-02-01,2.5,2020,2.5,2020-02-01
900,두서,2020-02-02,3.4,2020,3.4,2020-02-02
900,두서,2020-02-03,3.4,2020,3.4,2020-02-03
900,두서,2020-02-04,2.0,2020,2.0,2020-02-04
900,두서,2020-02-05,-0.6,2020,-0.6,2020-02-05
900,두서,2020-02-06,-1.7,2020,-1.7,2020-02-06
900,두서,2020-02-07,2.3,2020,2.3,2020-02-07
900,두서,2020-02-08,2.9,2020,2.9,2020-02-08
900,두서,2020-02-09,1.6,2020,1.6,2020-02-09
900,두서,2020-02-10,4.6,2020,4.6,2020-02-10
900,두서,2020-02-11,5.4,2020,5.4,2020-02-11
900,두서,2020-02-12,9.1,2020,9.1,2020-02-12
900,두서,2020-02-13,11.6,2020,11.6,2020-02-13
900,두서,2020-02-14,9.4,2020,9.4,2020-02-14
900,두서,2020-02-15,10.1,2020,10.1,2020-02-15
900,두서,2020-02-16,5.7,2020,5.7,2020-02-16
900,두서,2020-02-17,-1.1,2020,-1.1,2020-02-17
900,두서,2020-02-18,-1.1,2020,-1.1,2020-02-18
900,두서,2020-02-19,3.6,2020,3.6,2020-02-19
900,두서,2020-02-20,5.2,2020,5.2,2020-02-20
900,두서,2020-02-21,7.6,2020,7.6,2020-02-21
900,두서,2020-02-22,9.0,2020,9.0,2020-02-22
900,두서,2020-02-23,4.0,2020,4.0,2020-02-23
900,두서,2020-02-24,8.8,2020,8.8,2020-02-24
900,두서,2020-02-25,7.5,2020,7.5,2020-02-25
900,두서,2020-02-26,7.8,2020,7.8,2020-02-26
900,두서,2020-02-27,4.2,2020,4.2,2020-02-27
900,두서,2020-02-28,3.3,2020,3.3,2020-02-28
900,두서,2020-02-29,5.6,2020,5.6,2020-02-29
900,두서,2020-03-01,7.8,2020,7.8,2020-03-01
900,두서,2020-03-02,6.6,2020,6.6,2020-03-02
900,두서,2020-03-03,5.5,2020,5.5,2020-03-03
900,두서,2020-03-04,5.6,2020,5.6,2020-03-04
900,두서,2020-03-05,2.9,2020,2.9,2020-03-05
900,두서,2020-03-06,4.8,2020,4.8,2020-03-06
900,두서,2020-03-07,6.0,2020,6.0,2020-03-07
900,두서,2020-03-08,7.2,2020,7.2,2020-03-08
900,두서,2020-03-09,7.8,2020,7.8,2020-03-09
900,두서,2020-03-10,9.9,2020,9.9,2020-03-10
900,두서,2020-03-11,5.4,2020,5.4,2020-03-11
900,두서,2020-03-12,7.4,2020,7.4,2020-03-12
900,두서,2020-03-13,9.0,2020,9.0,2020-03-13
900,두서,2020-03-14,6.1,2020,6.1,2020-03-14
900,두서,2020-03-15,6.3,2020,6.3,2020-03-15
900,두서,2020-03-16,5.3,2020,5.3,2020-03-16
900,두서,2020-03-17,10.1,2020,10.1,2020-03-17
900,두서,2020-03-18,10.0,2020,10.0,2020-03-18
900,두서,2020-03-19,13.1,2020,13.1,2020-03-19
900,두서,2020-03-20,11.4,2020,11.4,2020-03-20
900,두서,2020-03-21,15.3,2020,15.3,2020-03-21
900,두서,2020-03-22,13.4,2020,13.4,2020-03-22
900,두서,2020-03-23,10.3,2020,10.3,2020-03-23
900,두서,2020-03-24,8.0,2020,8.0,2020-03-24
900,두서,2020-03-25,10.4,2020,10.4,2020-03-25
900,두서,2020-03-26,11.6,2020,11.6,2020-03-26
900,두서,2020-03-27,13.4,2020,13.4,2020-03-27
900,두서,2020-03-28,8.1,2020,8.1,2020-03-28
900,두서,2020-03-29,8.0,2020,8.0,2020-03-29
900,두서,2020-03-30,9.3,2020,9.3,2020-03-30
900,두서,2020-03-31,10.0,2020,10.0,2020-03-31
900,두서,2020-04-01,11.6,2020,11.6,2020-04-01
900,두서,2020-04-02,9.2,2020,9.2,2020-04-02
900,두서,2020-04-03,11.8,2020,11.8,2020-04-03
900,두서,2020-04-04,10.5,2020,10.5,2020-04-04
900,두서,2020-04-05,6.9,2020,6.9,2020-04-05
900,두서,2020-04-06,9.4,2020,9.4,2020-04-06
900,두서,2020-04-07,12.7,2020,12.7,2020-04-07
900,두서,2020-04-08,11.2,2020,11.2,2020-04-08
900,두서,2020-04-09,9.1,2020,9.1,2020-04-09
900,두서,2020-04-10,8.6,2020,8.6,2020-04-10
900,두서,2020-04-11,9.2,2020,9.2,2020-04-11
900,두서,2020-04-12,8.4,2020,8.4,2020-04-12
900,두서,2020-04-13,8.4,2020,8.4,2020-04-13
900,두서,2020-04-14,11.3,2020,11.3,2020-04-14
900,두서,2020-04-15,13.1,2020,13.1,2020-04-15
900,두서,2020-04-16,11.8,2020,11.8,2020-04-16
900,두서,2020-04-17,10.2,2020,10.2,2020-04-17
900,두서,2020-04-18,12.9,2020,12.9,2020-04-18
900,두서,2020-04-19,10.8,2020,10.8,2020-04-19
900,두서,2020-04-20,14.7,2020,14.7,2020-04-20
900,두서,2020-04-21,11.6,2020,11.6,2020-04-21
900,두서,2020-04-22,7.9,2020,7.9,2020-04-22
900,두서,2020-04-23,9.0,2020,9.0,2020-04-23
900,두서,2020-04-24,9.8,2020,9.8,2020-04-24
900,두서,2020-04-25,15.9,2020,15.9,2020-04-25
900,두서,2020-04-26,12.0,2020,12.0,2020-04-26
900,두서,2020-04-27,11.5,2020,11.5,2020-04-27
900,두서,2020-04-28,12.4,2020,12.4,2020-04-28
900,두서,2020-04-29,14.7,2020,14.7,2020-04-29
900,두서,2020-04-30,17.5,2020,17.5,2020-04-30
900,두서,2020-05-01,21.3,2020,21.3,2020-05-01
900,두서,2020-05-02,20.2,2020,20.2,2020-05-02
900,두서,2020-05-03,16.8,2020,16.8,2020-05-03
900,두서,2020-05-04,19.8,2020,19.8,2020-05-04
900,두서,2020-05-05,15.5,2020,15.5,2020-05-05
900,두서,2020-05-06,16.1,2020,16.1,2020-05-06
900,두서,2020-05-07,13.5,2020,13.5,2020-05-07
900,두서,2020-05-08,15.9,2020,15.9,2020-05-08
900,두서,2020-05-09,16.4,2020,16.4,2020-05-09
900,두서,2020-05-10,19.1,2020,19.1,2020-05-10
900,두서,2020-05-11,21.2,2020,21.2,2020-05-11
900,두서,2020-05-12,19.1,2020,19.1,2020-05-12
900,두서,2020-05-13,18.0,2020,18.0,2020-05-13
900,두서,2020-05-14,18.7,2020,18.7,2020-05-14
900,두서,2020-05-15,15.4,2020,15.4,2020-05-15
900,두서,2020-05-16,18.4,2020,18.4,2020-05-16
900,두서,2020-05-17,19.4,2020,19.4,2020-05-17
900,두서,2020-05-18,17.4,2020,17.4,2020-05-18
900,두서,2020-05-19,15.6,2020,15.6,2020-05-19
900,두서,2020-05-20,14.0,2020,14.0,2020-05-20
900,두서,2020-05-21,14.1,2020,14.1,2020-05-21
900,두서,2020-05-22,14.5,2020,14.5,2020-05-22
900,두서,2020-05-23,16.4,2020,16.4,2020-05-23
900,두서,2020-05-24,20.0,2020,20.0,2020-05-24
900,두서,2020-05-25,19.4,2020,19.4,2020-05-25
900,두서,2020-05-26,19.2,2020,19.2,2020-05-26
900,두서,2020-05-27,18.8,2020,18.8,2020-05-27
900,두서,2020-05-28,19.2,2020,19.2,2020-05-28
900,두서,2020-05-29,18.9,2020,18.9,2020-05-29
900,두서,2020-05-30,18.9,2020,18.9,2020-05-30
900,두서,2020-05-31,19.6,2020,19.6,2020-05-31
900,두서,2020-06-01,22.0,2020,22.0,2020-06-01
