지점,지점명,일시,평균기온(°C),년도,tavg,Date
900,두서,2009-01-01,-2.2,2009,-2.2,2009-01-01
900,두서,2009-01-02,0.0,2009,0.0,2009-01-02
900,두서,2009-01-03,1.0,2009,1.0,2009-01-03
900,두서,2009-01-04,0.7,2009,0.7,2009-01-04
900,두서,2009-01-05,2.8,2009,2.8,2009-01-05
900,두서,2009-01-06,1.7,2009,1.7,2009-01-06
900,두서,2009-01-07,2.9,2009,2.9,2009-01-07
900,두서,2009-01-08,2.5,2009,2.5,2009-01-08
900,두서,2009-01-09,1.8,2009,1.8,2009-01-09
900,두서,2009-01-10,-2.2,2009,-2.2,2009-01-10
900,두서,2009-01-11,-1.0,2009,-1.0,2009-01-11
900,두서,2009-01-12,-2.5,2009,-2.5,2009-01-12
900,두서,2009-01-13,-1.6,2009,-1.6,2009-01-13
900,두서,2009-01-14,-1.6,2009,-1.6,2009-01-14
900,두서,2009-01-15,-2.7,2009,-2.7,2009-01-15
900,두서,2009-01-16,0.4,2009,0.4,2009-01-16
900,두서,2009-01-17,1.9,2009,1.9,2009-01-17
900,두서,2009-01-18,6.4,2009,6.4,2009-01-18
900,두서,2009-01-19,3.9,2009,3.9,2009-01-19
900,두서,2009-01-20,3.4,2009,3.4,2009-01-20
900,두서,2009-01-21,1.5,2009,1.5,2009-01-21
900,두서,2009-01-22,3.3,2009,3.3,2009-01-22
900,두서,2009-01-23,-1.3,2009,-1.3,2009-01-23
900,두서,2009-01-24,-3.5,2009,-3.5,2009-01-24
900,두서,2009-01-25,-0.5,2009,-0.5,2009-01-25
900,두서,2009-01-26,-0.4,2009,-0.4,2009-01-26
900,두서,2009-01-27,0.1,2009,0.1,2009-01-27
900,두서,2009-01-28,2.1,2009,2.1,2009-01-28
900,두서,2009-01-29,2.8,2009,2.8,2009-01-29
900,두서,2009-01-30,8.6,2009,8.6,2009-01-30
900,두서,2009-01-31,6.5,2009,6.5,2009-01-31
900,두서,2009-02-01,4.8,2009,4.8,2009-02-01
900,두서,2009-02-02,6.7,2009,6.7,2009-02-02
900,두서,2009-02-03,6.6,2009,6.6,2009-02-03
900,두서,2009-02-04,6.8,2009,6.8,2009-02-04
900,두서,2009-02-05,7.2,2009,7.2,2009-02-05
900,두서,2009-02-06,5.6,2009,5.6,2009-02-06
900,두서,2009-02-07,7.7,2009,7.7,2009-02-07
900,두서,2009-02-08,6.7,2009,6.7,2009-02-08
900,두서,2009-02-09,6.1,2009,6.1,2009-02-09
900,두서,2009-02-10,6.4,2009,6.4,2009-02-10
900,두서,2009-02-11,6.6,2009,6.6,2009-02-11
900,두서,2009-02-12,9.4,2009,9.4,2009-02-12
900,두서,2009-02-13,17.5,2009,17.5,2009-02-13
900,두서,2009-02-14,11.6,2009,11.6,2009-02-14
900,두서,2009-02-15,5.2,2009,5.2,2009-02-15
900,두서,2009-02-16,-0.4,2009,-0.4,2009-02-16
900,두서,2009-02-17,0.1,2009,0.1,2009-02-17
900,두서,2009-02-18,2.7,2009,2.7,2009-02-18
900,두서,2009-02-19,2.7,2009,2.7,2009-02-19
900,두서,2009-02-20,3.3,2009,3.3,2009-02-20
900,두서,2009-02-21,1.2,2009,1.2,2009-02-21
900,두서,2009-02-22,5.1,2009,5.1,2009-02-22
900,두서,2009-02-23,8.6,2009,8.6,2009-02-23
900,두서,2009-02-24,9.9,2009,9.9,2009-02-24
900,두서,2009-02-25,9.9,2009,9.9,2009-02-25
900,두서,2009-02-26,7.1,2009,7.1,2009-02-26
900,두서,2009-02-27,6.5,2009,6.5,2009-02-27
900,두서,2009-02-28,6.4,2009,6.4,2009-02-28
900,두서,2009-03-01,7.7,2009,7.7,2009-03-01
900,두서,2009-03-02,4.4,2009,4.4,2009-03-02
900,두서,2009-03-03,4.5,2009,4.5,2009-03-03
900,두서,2009-03-04,6.8,2009,6.8,2009-03-04
900,두서,2009-03-05,7.6,2009,7.6,2009-03-05
900,두서,2009-03-06,7.3,2009,7.3,2009-03-06
900,두서,2009-03-07,5.5,2009,5.5,2009-03-07
900,두서,2009-03-08,8.5,2009,8.5,2009-03-08
900,두서,2009-03-09,8.2,2009,8.2,2009-03-09
900,두서,2009-03-10,9.6,2009,9.6,2009-03-10
900,두서,2009-03-11,7.1,2009,7.1,2009-03-11
900,두서,2009-03-12,7.4,2009,7.4,2009-03-12
900,두서,2009-03-13,8.8,2009,8.8,2009-03-13
900,두서,2009-03-14,3.1,2009,3.1,2009-03-14
900,두서,2009-03-15,7.7,2009,7.7,2009-03-15
900,두서,2009-03-16,13.5,2009,13.5,2009-03-16
900,두서,2009-03-17,14.9,2009,14.9,2009-03-17
900,두서,2009-03-18,18.7,2009,18.7,2009-03-18
900,두서,2009-03-19,17.9,2009,17.9,2009-03-19
900,두서,2009-03-20,8.7,2009,8.7,2009-03-20
900,두서,2009-03-21,12.5,2009,12.5,2009-03-21
900,두서,2009-03-22,15.7,2009,15.7,2009-03-22
900,두서,2009-03-23,9.2,2009,9.2,2009-03-23
900,두서,2009-03-24,7.5,2009,7.5,2009-03-24
900,두서,2009-03-25,4.9,2009,4.9,2009-03-25
900,두서,2009-03-26,8.7,2009,8.7,2009-03-26
900,두서,2009-03-27,6.7,2009,6.7,2009-03-27
900,두서,2009-03-28,7.1,2009,7.1,2009-03-28
900,두서,2009-03-29,5.2,2009,5.2,2009-03-29
900,두서,2009-03-30,8.0,2009,8.0,2009-03-30
900,두서,2009-03-31,10.0,2009,10.0,2009-03-31
900,두서,2009-04-01,6.0,2009,6.0,2009-04-01
900,두서,2009-04-02,9.5,2009,9.5,2009-04-02
900,두서,2009-04-03,12.1,2009,12.1,2009-04-03
900,두서,2009-04-04,13.6,2009,13.6,2009-04-04
900,두서,2009-04-05,12.1,2009,12.1,2009-04-05
900,두서,2009-04-06,13.2,2009,13.2,2009-04-06
900,두서,2009-04-07,15.1,2009,15.1,2009-04-07
900,두서,2009-04-08,14.4,2009,14.4,2009-04-08
900,두서,2009-04-09,15.6,2009,15.6,2009-04-09
900,두서,2009-04-10,17.5,2009,17.5,2009-04-10
900,두서,2009-04-11,16.2,2009,16.2,2009-04-11
900,두서,2009-04-12,16.8,2009,16.8,2009-04-12
900,두서,2009-04-13,18.0,2009,18.0,2009-04-13
900,두서,2009-04-14,11.9,2009,11.9,2009-04-14
900,두서,2009-04-15,14.3,2009,14.3,2009-04-15
900,두서,2009-04-16,9.6,2009,9.6,2009-04-16
900,두서,2009-04-17,12.3,2009,12.3,2009-04-17
900,두서,2009-04-18,17.8,2009,17.8,2009-04-18
900,두서,2009-04-19,17.5,2009,17.5,2009-04-19
900,두서,2009-04-20,14.3,2009,14.3,2009-04-20
900,두서,2009-04-21,15.9,2009,15.9,2009-04-21
900,두서,2009-04-22,16.6,2009,16.6,2009-04-22
