지점,지점명,일시,평균기온(°C),년도,tavg,Date
917,사천,2009-01-01,-2.9,2009,-2.9,2009-01-01
917,사천,2009-01-02,-2.9,2009,-2.9,2009-01-02
917,사천,2009-01-03,-1.3,2009,-1.3,2009-01-03
917,사천,2009-01-04,-0.7,2009,-0.7,2009-01-04
917,사천,2009-01-05,0.3,2009,0.3,2009-01-05
917,사천,2009-01-06,0.5,2009,0.5,2009-01-06
917,사천,2009-01-07,-0.5,2009,-0.5,2009-01-07
917,사천,2009-01-08,0.6,2009,0.6,2009-01-08
917,사천,2009-01-09,-1.8,2009,-1.8,2009-01-09
917,사천,2009-01-10,-3.6,2009,-3.6,2009-01-10
917,사천,2009-01-11,-3.5,2009,-3.5,2009-01-11
917,사천,2009-01-12,-3.7,2009,-3.7,2009-01-12
917,사천,2009-01-13,-2.6,2009,-2.6,2009-01-13
917,사천,2009-01-14,-2.8,2009,-2.8,2009-01-14
917,사천,2009-01-15,-6.2,2009,-6.2,2009-01-15
917,사천,2009-01-16,-3.1,2009,-3.1,2009-01-16
917,사천,2009-01-17,-0.6,2009,-0.6,2009-01-17
917,사천,2009-01-18,3.6,2009,3.6,2009-01-18
917,사천,2009-01-19,1.3,2009,1.3,2009-01-19
917,사천,2009-01-20,2.6,2009,2.6,2009-01-20
917,사천,2009-01-21,0.6,2009,0.6,2009-01-21
917,사천,2009-01-22,2.0,2009,2.0,2009-01-22
917,사천,2009-01-23,-1.9,2009,-1.9,2009-01-23
917,사천,2009-01-24,-4.5,2009,-4.5,2009-01-24
917,사천,2009-01-25,-1.6,2009,-1.6,2009-01-25
917,사천,2009-01-26,-1.4,2009,-1.4,2009-01-26
917,사천,2009-01-27,-2.8,2009,-2.8,2009-01-27
917,사천,2009-01-28,0.6,2009,0.6,2009-01-28
917,사천,2009-01-29,3.1,2009,3.1,2009-01-29
917,사천,2009-01-30,7.3,2009,7.3,2009-01-30
917,사천,2009-01-31,8.4,2009,8.4,2009-01-31
917,사천,2009-02-01,4.0,2009,4.0,2009-02-01
917,사천,2009-02-02,5.1,2009,5.1,2009-02-02
917,사천,2009-02-03,6.8,2009,6.8,2009-02-03
917,사천,2009-02-04,7.2,2009,7.2,2009-02-04
917,사천,2009-02-05,7.1,2009,7.1,2009-02-05
917,사천,2009-02-06,4.4,2009,4.4,2009-02-06
917,사천,2009-02-07,4.5,2009,4.5,2009-02-07
917,사천,2009-02-08,5.4,2009,5.4,2009-02-08
917,사천,2009-02-09,3.9,2009,3.9,2009-02-09
917,사천,2009-02-10,3.3,2009,3.3,2009-02-10
917,사천,2009-02-11,5.2,2009,5.2,2009-02-11
917,사천,2009-02-12,9.2,2009,9.2,2009-02-12
917,사천,2009-02-13,16.2,2009,16.2,2009-02-13
917,사천,2009-02-14,10.1,2009,10.1,2009-02-14
917,사천,2009-02-15,5.3,2009,5.3,2009-02-15
917,사천,2009-02-16,1.4,2009,1.4,2009-02-16
917,사천,2009-02-17,-0.3,2009,-0.3,2009-02-17
917,사천,2009-02-18,2.7,2009,2.7,2009-02-18
917,사천,2009-02-19,1.1,2009,1.1,2009-02-19
917,사천,2009-02-20,1.6,2009,1.6,2009-02-20
917,사천,2009-02-21,-0.3,2009,-0.3,2009-02-21
917,사천,2009-02-22,2.8,2009,2.8,2009-02-22
917,사천,2009-02-23,9.0,2009,9.0,2009-02-23
917,사천,2009-02-24,10.1,2009,10.1,2009-02-24
917,사천,2009-02-25,9.6,2009,9.6,2009-02-25
917,사천,2009-02-26,8.1,2009,8.1,2009-02-26
917,사천,2009-02-27,6.7,2009,6.7,2009-02-27
917,사천,2009-02-28,6.6,2009,6.6,2009-02-28
917,사천,2009-03-01,7.1,2009,7.1,2009-03-01
917,사천,2009-03-02,5.3,2009,5.3,2009-03-02
917,사천,2009-03-03,4.0,2009,4.0,2009-03-03
917,사천,2009-03-04,5.4,2009,5.4,2009-03-04
917,사천,2009-03-05,7.5,2009,7.5,2009-03-05
917,사천,2009-03-06,6.7,2009,6.7,2009-03-06
917,사천,2009-03-07,4.8,2009,4.8,2009-03-07
917,사천,2009-03-08,7.3,2009,7.3,2009-03-08
917,사천,2009-03-09,6.9,2009,6.9,2009-03-09
917,사천,2009-03-10,7.4,2009,7.4,2009-03-10
917,사천,2009-03-11,6.9,2009,6.9,2009-03-11
917,사천,2009-03-12,8.0,2009,8.0,2009-03-12
917,사천,2009-03-13,7.3,2009,7.3,2009-03-13
917,사천,2009-03-14,2.3,2009,2.3,2009-03-14
917,사천,2009-03-15,4.9,2009,4.9,2009-03-15
917,사천,2009-03-16,12.8,2009,12.8,2009-03-16
917,사천,2009-03-17,12.6,2009,12.6,2009-03-17
917,사천,2009-03-18,16.9,2009,16.9,2009-03-18
917,사천,2009-03-19,16.7,2009,16.7,2009-03-19
