지점,지점명,일시,평균기온(°C),년도,tavg,Date
917,사천,2005-01-01,-1.4,2005,-1.4,2005-01-01
917,사천,2005-01-02,-0.1,2005,-0.1,2005-01-02
917,사천,2005-01-03,4.4,2005,4.4,2005-01-03
917,사천,2005-01-04,1.0,2005,1.0,2005-01-04
917,사천,2005-01-05,-0.7,2005,-0.7,2005-01-05
917,사천,2005-01-06,2.7,2005,2.7,2005-01-06
917,사천,2005-01-07,1.4,2005,1.4,2005-01-07
917,사천,2005-01-08,0.5,2005,0.5,2005-01-08
917,사천,2005-01-09,-2.7,2005,-2.7,2005-01-09
917,사천,2005-01-10,-1.1,2005,-1.1,2005-01-10
917,사천,2005-01-11,-0.5,2005,-0.5,2005-01-11
917,사천,2005-01-12,-2.1,2005,-2.1,2005-01-12
917,사천,2005-01-13,-1.6,2005,-1.6,2005-01-13
917,사천,2005-01-14,0.0,2005,0.0,2005-01-14
917,사천,2005-01-15,1.0,2005,1.0,2005-01-15
917,사천,2005-01-16,-0.6,2005,-0.6,2005-01-16
917,사천,2005-01-17,0.5,2005,0.5,2005-01-17
917,사천,2005-01-18,2.2,2005,2.2,2005-01-18
917,사천,2005-01-19,1.3,2005,1.3,2005-01-19
917,사천,2005-01-20,-1.2,2005,-1.2,2005-01-20
917,사천,2005-01-21,-2.2,2005,-2.2,2005-01-21
917,사천,2005-01-22,1.5,2005,1.5,2005-01-22
917,사천,2005-01-23,3.0,2005,3.0,2005-01-23
917,사천,2005-01-24,3.9,2005,3.9,2005-01-24
917,사천,2005-01-25,0.3,2005,0.3,2005-01-25
917,사천,2005-01-26,4.2,2005,4.2,2005-01-26
917,사천,2005-01-27,2.7,2005,2.7,2005-01-27
917,사천,2005-01-28,3.1,2005,3.1,2005-01-28
917,사천,2005-01-29,1.5,2005,1.5,2005-01-29
917,사천,2005-01-30,-1.6,2005,-1.6,2005-01-30
917,사천,2005-01-31,-1.3,2005,-1.3,2005-01-31
917,사천,2005-02-01,-4.6,2005,-4.6,2005-02-01
917,사천,2005-02-02,-3.2,2005,-3.2,2005-02-02
917,사천,2005-02-03,-1.5,2005,-1.5,2005-02-03
917,사천,2005-02-04,2.2,2005,2.2,2005-02-04
917,사천,2005-02-05,4.1,2005,4.1,2005-02-05
917,사천,2005-02-06,2.9,2005,2.9,2005-02-06
917,사천,2005-02-07,6.6,2005,6.6,2005-02-07
917,사천,2005-02-08,6.9,2005,6.9,2005-02-08
917,사천,2005-02-09,4.4,2005,4.4,2005-02-09
917,사천,2005-02-10,0.3,2005,0.3,2005-02-10
917,사천,2005-02-11,-0.8,2005,-0.8,2005-02-11
917,사천,2005-02-12,-1.4,2005,-1.4,2005-02-12
917,사천,2005-02-13,1.2,2005,1.2,2005-02-13
917,사천,2005-02-14,2.4,2005,2.4,2005-02-14
917,사천,2005-02-15,4.2,2005,4.2,2005-02-15
917,사천,2005-02-16,5.7,2005,5.7,2005-02-16
917,사천,2005-02-17,7.4,2005,7.4,2005-02-17
917,사천,2005-02-18,3.7,2005,3.7,2005-02-18
917,사천,2005-02-19,2.5,2005,2.5,2005-02-19
917,사천,2005-02-20,-2.7,2005,-2.7,2005-02-20
917,사천,2005-02-21,-2.2,2005,-2.2,2005-02-21
917,사천,2005-02-22,1.6,2005,1.6,2005-02-22
917,사천,2005-02-23,6.2,2005,6.2,2005-02-23
917,사천,2005-02-24,2.3,2005,2.3,2005-02-24
917,사천,2005-02-25,1.2,2005,1.2,2005-02-25
917,사천,2005-02-26,-1.0,2005,-1.0,2005-02-26
917,사천,2005-02-27,0.4,2005,0.4,2005-02-27
917,사천,2005-02-28,3.3,2005,3.3,2005-02-28
917,사천,2005-03-01,2.8,2005,2.8,2005-03-01
917,사천,2005-03-02,4.2,2005,4.2,2005-03-02
917,사천,2005-03-03,3.2,2005,3.2,2005-03-03
917,사천,2005-03-04,2.2,2005,2.2,2005-03-04
917,사천,2005-03-05,1.0,2005,1.0,2005-03-05
917,사천,2005-03-06,3.8,2005,3.8,2005-03-06
917,사천,2005-03-07,6.9,2005,6.9,2005-03-07
917,사천,2005-03-08,11.0,2005,11.0,2005-03-08
917,사천,2005-03-09,10.0,2005,10.0,2005-03-09
917,사천,2005-03-10,13.3,2005,13.3,2005-03-10
917,사천,2005-03-12,-1.1,2005,-1.1,2005-03-12
917,사천,2005-03-13,0.0,2005,0.0,2005-03-13
917,사천,2005-03-14,3.7,2005,3.7,2005-03-14
