지점,지점명,일시,평균기온(°C),년도,tavg,Date
917,사천,2023-01-01,-0.8,2023,-0.8,2023-01-01
917,사천,2023-01-02,0.3,2023,0.3,2023-01-02
917,사천,2023-01-03,-3.0,2023,-3.0,2023-01-03
917,사천,2023-01-04,-1.5,2023,-1.5,2023-01-04
917,사천,2023-01-05,-1.0,2023,-1.0,2023-01-05
917,사천,2023-01-06,0.8,2023,0.8,2023-01-06
917,사천,2023-01-07,2.3,2023,2.3,2023-01-07
917,사천,2023-01-08,-0.4,2023,-0.4,2023-01-08
917,사천,2023-01-09,3.7,2023,3.7,2023-01-09
917,사천,2023-01-10,2.2,2023,2.2,2023-01-10
917,사천,2023-01-11,2.2,2023,2.2,2023-01-11
917,사천,2023-01-12,5.1,2023,5.1,2023-01-12
917,사천,2023-01-13,14.1,2023,14.1,2023-01-13
917,사천,2023-01-14,9.8,2023,9.8,2023-01-14
917,사천,2023-01-15,3.5,2023,3.5,2023-01-15
917,사천,2023-01-16,-0.5,2023,-0.5,2023-01-16
917,사천,2023-01-17,-0.8,2023,-0.8,2023-01-17
917,사천,2023-01-18,-0.8,2023,-0.8,2023-01-18
917,사천,2023-01-19,-0.5,2023,-0.5,2023-01-19
917,사천,2023-01-20,1.2,2023,1.2,2023-01-20
917,사천,2023-01-21,-2.5,2023,-2.5,2023-01-21
917,사천,2023-01-22,-0.1,2023,-0.1,2023-01-22
917,사천,2023-01-23,2.0,2023,2.0,2023-01-23
917,사천,2023-01-24,-6.3,2023,-6.3,2023-01-24
917,사천,2023-01-25,-8.8,2023,-8.8,2023-01-25
917,사천,2023-01-26,-2.8,2023,-2.8,2023-01-26
917,사천,2023-01-27,-1.5,2023,-1.5,2023-01-27
917,사천,2023-01-28,-3.9,2023,-3.9,2023-01-28
917,사천,2023-01-29,-1.1,2023,-1.1,2023-01-29
917,사천,2023-01-30,-1.6,2023,-1.6,2023-01-30
917,사천,2023-01-31,-0.2,2023,-0.2,2023-01-31
917,사천,2023-02-01,4.6,2023,4.6,2023-02-01
917,사천,2023-02-02,1.6,2023,1.6,2023-02-02
917,사천,2023-02-03,1.8,2023,1.8,2023-02-03
917,사천,2023-02-04,-0.5,2023,-0.5,2023-02-04
917,사천,2023-02-05,-0.2,2023,-0.2,2023-02-05
917,사천,2023-02-06,1.8,2023,1.8,2023-02-06
917,사천,2023-02-07,4.0,2023,4.0,2023-02-07
917,사천,2023-02-08,4.6,2023,4.6,2023-02-08
917,사천,2023-02-09,5.0,2023,5.0,2023-02-09
917,사천,2023-02-10,4.0,2023,4.0,2023-02-10
917,사천,2023-02-11,2.4,2023,2.4,2023-02-11
917,사천,2023-02-12,3.7,2023,3.7,2023-02-12
917,사천,2023-02-13,5.9,2023,5.9,2023-02-13
917,사천,2023-02-14,4.9,2023,4.9,2023-02-14
917,사천,2023-02-15,3.7,2023,3.7,2023-02-15
917,사천,2023-02-16,4.1,2023,4.1,2023-02-16
917,사천,2023-02-17,3.5,2023,3.5,2023-02-17
917,사천,2023-02-18,5.8,2023,5.8,2023-02-18
917,사천,2023-02-19,7.4,2023,7.4,2023-02-19
917,사천,2023-02-20,1.6,2023,1.6,2023-02-20
917,사천,2023-02-21,-0.6,2023,-0.6,2023-02-21
917,사천,2023-02-22,3.8,2023,3.8,2023-02-22
917,사천,2023-02-23,6.8,2023,6.8,2023-02-23
917,사천,2023-02-24,6.9,2023,6.9,2023-02-24
917,사천,2023-02-25,2.8,2023,2.8,2023-02-25
917,사천,2023-02-26,2.1,2023,2.1,2023-02-26
917,사천,2023-02-27,3.2,2023,3.2,2023-02-27
917,사천,2023-02-28,6.7,2023,6.7,2023-02-28
917,사천,2023-03-01,9.6,2023,9.6,2023-03-01
917,사천,2023-03-02,3.5,2023,3.5,2023-03-02
917,사천,2023-03-03,3.2,2023,3.2,2023-03-03
917,사천,2023-03-04,6.1,2023,6.1,2023-03-04
917,사천,2023-03-05,6.9,2023,6.9,2023-03-05
917,사천,2023-03-06,8.5,2023,8.5,2023-03-06
917,사천,2023-03-07,10.6,2023,10.6,2023-03-07
917,사천,2023-03-08,12.6,2023,12.6,2023-03-08
917,사천,2023-03-09,13.4,2023,13.4,2023-03-09
917,사천,2023-03-10,10.5,2023,10.5,2023-03-10
917,사천,2023-03-11,10.9,2023,10.9,2023-03-11
917,사천,2023-03-12,8.7,2023,8.7,2023-03-12
