지점,지점명,일시,평균기온(°C),년도,tavg,Date
917,사천,2020-01-01,-0.9,2020,-0.9,2020-01-01
917,사천,2020-01-02,0.5,2020,0.5,2020-01-02
917,사천,2020-01-03,0.4,2020,0.4,2020-01-03
917,사천,2020-01-04,2.0,2020,2.0,2020-01-04
917,사천,2020-01-05,2.1,2020,2.1,2020-01-05
917,사천,2020-01-06,3.8,2020,3.8,2020-01-06
917,사천,2020-01-07,11.5,2020,11.5,2020-01-07
917,사천,2020-01-08,7.3,2020,7.3,2020-01-08
917,사천,2020-01-09,3.0,2020,3.0,2020-01-09
917,사천,2020-01-10,1.4,2020,1.4,2020-01-10
917,사천,2020-01-11,4.4,2020,4.4,2020-01-11
917,사천,2020-01-12,2.8,2020,2.8,2020-01-12
917,사천,2020-01-13,-0.1,2020,-0.1,2020-01-13
917,사천,2020-01-14,0.3,2020,0.3,2020-01-14
917,사천,2020-01-15,0.2,2020,0.2,2020-01-15
917,사천,2020-01-16,1.7,2020,1.7,2020-01-16
917,사천,2020-01-17,2.4,2020,2.4,2020-01-17
917,사천,2020-01-18,3.4,2020,3.4,2020-01-18
917,사천,2020-01-19,2.8,2020,2.8,2020-01-19
917,사천,2020-01-20,1.0,2020,1.0,2020-01-20
917,사천,2020-01-21,1.7,2020,1.7,2020-01-21
917,사천,2020-01-22,4.0,2020,4.0,2020-01-22
917,사천,2020-01-23,7.1,2020,7.1,2020-01-23
917,사천,2020-01-24,6.4,2020,6.4,2020-01-24
917,사천,2020-01-25,7.3,2020,7.3,2020-01-25
917,사천,2020-01-26,8.0,2020,8.0,2020-01-26
917,사천,2020-01-27,6.0,2020,6.0,2020-01-27
917,사천,2020-01-28,8.1,2020,8.1,2020-01-28
917,사천,2020-01-29,7.0,2020,7.0,2020-01-29
917,사천,2020-01-30,5.1,2020,5.1,2020-01-30
917,사천,2020-01-31,2.2,2020,2.2,2020-01-31
917,사천,2020-02-01,1.6,2020,1.6,2020-02-01
917,사천,2020-02-02,2.2,2020,2.2,2020-02-02
917,사천,2020-02-03,2.4,2020,2.4,2020-02-03
917,사천,2020-02-04,1.6,2020,1.6,2020-02-04
917,사천,2020-02-05,0.6,2020,0.6,2020-02-05
917,사천,2020-02-06,-0.5,2020,-0.5,2020-02-06
917,사천,2020-02-07,3.1,2020,3.1,2020-02-07
917,사천,2020-02-08,2.6,2020,2.6,2020-02-08
917,사천,2020-02-09,1.0,2020,1.0,2020-02-09
917,사천,2020-02-10,2.6,2020,2.6,2020-02-10
917,사천,2020-02-11,6.5,2020,6.5,2020-02-11
917,사천,2020-02-12,9.3,2020,9.3,2020-02-12
