지점,지점명,일시,평균기온(°C),년도,tavg,Date
917,사천,2008-01-01,-2.6,2008,-2.6,2008-01-01
917,사천,2008-01-02,-2.2,2008,-2.2,2008-01-02
917,사천,2008-01-03,-0.7,2008,-0.7,2008-01-03
917,사천,2008-01-04,-0.6,2008,-0.6,2008-01-04
917,사천,2008-01-05,0.5,2008,0.5,2008-01-05
917,사천,2008-01-06,0.7,2008,0.7,2008-01-06
917,사천,2008-01-07,5.2,2008,5.2,2008-01-07
917,사천,2008-01-08,2.9,2008,2.9,2008-01-08
917,사천,2008-01-09,3.0,2008,3.0,2008-01-09
917,사천,2008-01-10,5.2,2008,5.2,2008-01-10
917,사천,2008-01-11,5.8,2008,5.8,2008-01-11
917,사천,2008-01-12,4.1,2008,4.1,2008-01-12
917,사천,2008-01-13,3.0,2008,3.0,2008-01-13
917,사천,2008-01-14,3.4,2008,3.4,2008-01-14
917,사천,2008-01-15,2.5,2008,2.5,2008-01-15
917,사천,2008-01-16,-0.2,2008,-0.2,2008-01-16
917,사천,2008-01-17,-2.3,2008,-2.3,2008-01-17
917,사천,2008-01-18,0.7,2008,0.7,2008-01-18
917,사천,2008-01-19,1.9,2008,1.9,2008-01-19
917,사천,2008-01-20,3.8,2008,3.8,2008-01-20
917,사천,2008-01-21,3.2,2008,3.2,2008-01-21
917,사천,2008-01-22,3.4,2008,3.4,2008-01-22
917,사천,2008-01-23,2.9,2008,2.9,2008-01-23
917,사천,2008-01-24,-1.8,2008,-1.8,2008-01-24
917,사천,2008-01-25,-1.3,2008,-1.3,2008-01-25
917,사천,2008-01-26,2.0,2008,2.0,2008-01-26
917,사천,2008-01-27,1.0,2008,1.0,2008-01-27
917,사천,2008-01-28,1.8,2008,1.8,2008-01-28
917,사천,2008-01-29,0.3,2008,0.3,2008-01-29
917,사천,2008-01-30,-0.7,2008,-0.7,2008-01-30
917,사천,2008-01-31,-1.5,2008,-1.5,2008-01-31
917,사천,2008-02-01,-1.0,2008,-1.0,2008-02-01
917,사천,2008-02-02,0.5,2008,0.5,2008-02-02
917,사천,2008-02-03,1.4,2008,1.4,2008-02-03
917,사천,2008-02-04,-1.2,2008,-1.2,2008-02-04
917,사천,2008-02-05,-1.3,2008,-1.3,2008-02-05
917,사천,2008-02-06,-1.2,2008,-1.2,2008-02-06
917,사천,2008-02-07,-1.9,2008,-1.9,2008-02-07
917,사천,2008-02-08,-0.9,2008,-0.9,2008-02-08
917,사천,2008-02-09,-1.9,2008,-1.9,2008-02-09
917,사천,2008-02-10,1.0,2008,1.0,2008-02-10
917,사천,2008-02-11,2.9,2008,2.9,2008-02-11
917,사천,2008-02-12,-0.6,2008,-0.6,2008-02-12
917,사천,2008-02-13,-3.0,2008,-3.0,2008-02-13
917,사천,2008-02-14,-1.3,2008,-1.3,2008-02-14
917,사천,2008-02-15,-1.1,2008,-1.1,2008-02-15
917,사천,2008-02-16,-1.1,2008,-1.1,2008-02-16
917,사천,2008-02-17,-1.3,2008,-1.3,2008-02-17
917,사천,2008-02-18,0.3,2008,0.3,2008-02-18
917,사천,2008-02-19,-0.3,2008,-0.3,2008-02-19
917,사천,2008-02-20,1.6,2008,1.6,2008-02-20
917,사천,2008-02-21,3.2,2008,3.2,2008-02-21
917,사천,2008-02-22,5.0,2008,5.0,2008-02-22
917,사천,2008-02-23,2.6,2008,2.6,2008-02-23
917,사천,2008-02-24,-0.8,2008,-0.8,2008-02-24
917,사천,2008-02-25,2.3,2008,2.3,2008-02-25
917,사천,2008-02-26,1.8,2008,1.8,2008-02-26
917,사천,2008-02-27,2.3,2008,2.3,2008-02-27
917,사천,2008-02-28,2.4,2008,2.4,2008-02-28
917,사천,2008-02-29,6.7,2008,6.7,2008-02-29
917,사천,2008-03-01,4.2,2008,4.2,2008-03-01
917,사천,2008-03-02,5.0,2008,5.0,2008-03-02
917,사천,2008-03-03,4.8,2008,4.8,2008-03-03
917,사천,2008-03-04,2.0,2008,2.0,2008-03-04
917,사천,2008-03-05,2.3,2008,2.3,2008-03-05
917,사천,2008-03-06,2.9,2008,2.9,2008-03-06
917,사천,2008-03-07,3.6,2008,3.6,2008-03-07
917,사천,2008-03-08,5.6,2008,5.6,2008-03-08
917,사천,2008-03-09,6.6,2008,6.6,2008-03-09
917,사천,2008-03-10,6.2,2008,6.2,2008-03-10
917,사천,2008-03-11,7.7,2008,7.7,2008-03-11
917,사천,2008-03-12,8.7,2008,8.7,2008-03-12
917,사천,2008-03-13,9.7,2008,9.7,2008-03-13
917,사천,2008-03-14,9.5,2008,9.5,2008-03-14
917,사천,2008-03-15,10.0,2008,10.0,2008-03-15
917,사천,2008-03-16,9.1,2008,9.1,2008-03-16
917,사천,2008-03-17,8.5,2008,8.5,2008-03-17
917,사천,2008-03-18,10.1,2008,10.1,2008-03-18
917,사천,2008-03-19,11.1,2008,11.1,2008-03-19
917,사천,2008-03-20,8.9,2008,8.9,2008-03-20
917,사천,2008-03-21,8.8,2008,8.8,2008-03-21
917,사천,2008-03-22,10.0,2008,10.0,2008-03-22
917,사천,2008-03-23,10.2,2008,10.2,2008-03-23
917,사천,2008-03-24,11.5,2008,11.5,2008-03-24
917,사천,2008-03-25,8.7,2008,8.7,2008-03-25
917,사천,2008-03-26,6.2,2008,6.2,2008-03-26
917,사천,2008-03-27,6.4,2008,6.4,2008-03-27
917,사천,2008-03-28,6.5,2008,6.5,2008-03-28
917,사천,2008-03-29,8.4,2008,8.4,2008-03-29
917,사천,2008-03-30,7.7,2008,7.7,2008-03-30
917,사천,2008-03-31,8.3,2008,8.3,2008-03-31
917,사천,2008-04-01,9.0,2008,9.0,2008-04-01
917,사천,2008-04-02,11.0,2008,11.0,2008-04-02
