지점,지점명,일시,평균기온(°C),년도,tavg,Date
710,나주,2012-01-01,0.9,2012,0.9,2012-01-01
710,나주,2012-01-02,-1.0,2012,-1.0,2012-01-02
710,나주,2012-01-03,-0.9,2012,-0.9,2012-01-03
710,나주,2012-01-04,-2.5,2012,-2.5,2012-01-04
710,나주,2012-01-05,-3.5,2012,-3.5,2012-01-05
710,나주,2012-01-06,-3.4,2012,-3.4,2012-01-06
710,나주,2012-01-07,-3.1,2012,-3.1,2012-01-07
710,나주,2012-01-08,-2.6,2012,-2.6,2012-01-08
710,나주,2012-01-09,1.3,2012,1.3,2012-01-09
710,나주,2012-01-10,1.2,2012,1.2,2012-01-10
710,나주,2012-01-11,-2.1,2012,-2.1,2012-01-11
710,나주,2012-01-12,-2.5,2012,-2.5,2012-01-12
710,나주,2012-01-13,0.1,2012,0.1,2012-01-13
710,나주,2012-01-14,-0.3,2012,-0.3,2012-01-14
710,나주,2012-01-15,0.0,2012,0.0,2012-01-15
710,나주,2012-01-16,2.1,2012,2.1,2012-01-16
710,나주,2012-01-17,2.3,2012,2.3,2012-01-17
710,나주,2012-01-18,2.8,2012,2.8,2012-01-18
710,나주,2012-01-19,4.9,2012,4.9,2012-01-19
710,나주,2012-01-20,7.0,2012,7.0,2012-01-20
710,나주,2012-01-21,3.8,2012,3.8,2012-01-21
710,나주,2012-01-22,-1.8,2012,-1.8,2012-01-22
710,나주,2012-01-23,-5.1,2012,-5.1,2012-01-23
710,나주,2012-01-24,-5.2,2012,-5.2,2012-01-24
710,나주,2012-01-25,-5.2,2012,-5.2,2012-01-25
710,나주,2012-01-26,-3.3,2012,-3.3,2012-01-26
710,나주,2012-01-27,0.9,2012,0.9,2012-01-27
710,나주,2012-01-28,1.4,2012,1.4,2012-01-28
710,나주,2012-01-29,0.1,2012,0.1,2012-01-29
710,나주,2012-01-30,-1.7,2012,-1.7,2012-01-30
710,나주,2012-01-31,-0.6,2012,-0.6,2012-01-31
710,나주,2012-02-01,-4.0,2012,-4.0,2012-02-01
710,나주,2012-02-02,-8.9,2012,-8.9,2012-02-02
710,나주,2012-02-03,-5.7,2012,-5.7,2012-02-03
710,나주,2012-02-04,-1.8,2012,-1.8,2012-02-04
710,나주,2012-02-05,-0.2,2012,-0.2,2012-02-05
710,나주,2012-02-06,1.0,2012,1.0,2012-02-06
710,나주,2012-02-07,-3.4,2012,-3.4,2012-02-07
710,나주,2012-02-08,-5.4,2012,-5.4,2012-02-08
710,나주,2012-02-09,-2.5,2012,-2.5,2012-02-09
710,나주,2012-02-10,-1.3,2012,-1.3,2012-02-10
710,나주,2012-02-11,-2.4,2012,-2.4,2012-02-11
710,나주,2012-02-12,0.0,2012,0.0,2012-02-12
710,나주,2012-02-13,2.6,2012,2.6,2012-02-13
710,나주,2012-02-14,3.4,2012,3.4,2012-02-14
710,나주,2012-02-15,2.2,2012,2.2,2012-02-15
710,나주,2012-02-16,0.9,2012,0.9,2012-02-16
710,나주,2012-02-17,-2.7,2012,-2.7,2012-02-17
710,나주,2012-02-18,-4.4,2012,-4.4,2012-02-18
710,나주,2012-02-19,-3.2,2012,-3.2,2012-02-19
710,나주,2012-02-20,-1.3,2012,-1.3,2012-02-20
710,나주,2012-02-21,-0.5,2012,-0.5,2012-02-21
710,나주,2012-02-22,5.8,2012,5.8,2012-02-22
710,나주,2012-02-23,4.9,2012,4.9,2012-02-23
710,나주,2012-02-24,5.3,2012,5.3,2012-02-24
710,나주,2012-02-25,1.4,2012,1.4,2012-02-25
710,나주,2012-02-26,-0.4,2012,-0.4,2012-02-26
710,나주,2012-02-27,0.3,2012,0.3,2012-02-27
710,나주,2012-02-28,2.0,2012,2.0,2012-02-28
710,나주,2012-02-29,4.3,2012,4.3,2012-02-29
710,나주,2012-03-01,6.9,2012,6.9,2012-03-01
710,나주,2012-03-02,5.0,2012,5.0,2012-03-02
710,나주,2012-03-03,8.8,2012,8.8,2012-03-03
710,나주,2012-03-04,7.2,2012,7.2,2012-03-04
710,나주,2012-03-05,6.5,2012,6.5,2012-03-05
710,나주,2012-03-06,5.3,2012,5.3,2012-03-06
710,나주,2012-03-07,4.4,2012,4.4,2012-03-07
710,나주,2012-03-08,4.0,2012,4.0,2012-03-08
710,나주,2012-03-09,3.2,2012,3.2,2012-03-09
710,나주,2012-03-10,2.9,2012,2.9,2012-03-10
710,나주,2012-03-11,-0.5,2012,-0.5,2012-03-11
710,나주,2012-03-12,0.4,2012,0.4,2012-03-12
710,나주,2012-03-13,1.3,2012,1.3,2012-03-13
710,나주,2012-03-14,3.7,2012,3.7,2012-03-14
710,나주,2012-03-15,8.2,2012,8.2,2012-03-15
710,나주,2012-03-16,8.7,2012,8.7,2012-03-16
710,나주,2012-03-17,8.2,2012,8.2,2012-03-17
710,나주,2012-03-18,5.3,2012,5.3,2012-03-18
710,나주,2012-03-19,3.1,2012,3.1,2012-03-19
710,나주,2012-03-20,3.4,2012,3.4,2012-03-20
710,나주,2012-03-21,4.8,2012,4.8,2012-03-21
710,나주,2012-03-22,3.4,2012,3.4,2012-03-22
710,나주,2012-03-23,6.2,2012,6.2,2012-03-23
710,나주,2012-03-24,5.6,2012,5.6,2012-03-24
710,나주,2012-03-25,4.6,2012,4.6,2012-03-25
710,나주,2012-03-26,4.4,2012,4.4,2012-03-26
710,나주,2012-03-27,8.1,2012,8.1,2012-03-27
710,나주,2012-03-28,12.1,2012,12.1,2012-03-28
710,나주,2012-03-29,13.7,2012,13.7,2012-03-29
710,나주,2012-03-30,11.7,2012,11.7,2012-03-30
710,나주,2012-03-31,6.9,2012,6.9,2012-03-31
710,나주,2012-04-01,5.8,2012,5.8,2012-04-01
710,나주,2012-04-02,11.0,2012,11.0,2012-04-02
710,나주,2012-04-03,7.4,2012,7.4,2012-04-03
710,나주,2012-04-04,8.3,2012,8.3,2012-04-04
710,나주,2012-04-05,8.3,2012,8.3,2012-04-05
710,나주,2012-04-06,5.8,2012,5.8,2012-04-06
710,나주,2012-04-07,7.8,2012,7.8,2012-04-07
710,나주,2012-04-08,12.6,2012,12.6,2012-04-08
710,나주,2012-04-09,16.8,2012,16.8,2012-04-09
710,나주,2012-04-10,13.4,2012,13.4,2012-04-10
710,나주,2012-04-11,11.6,2012,11.6,2012-04-11
710,나주,2012-04-12,9.5,2012,9.5,2012-04-12
710,나주,2012-04-13,9.6,2012,9.6,2012-04-13
710,나주,2012-04-14,12.8,2012,12.8,2012-04-14
710,나주,2012-04-15,14.4,2012,14.4,2012-04-15
710,나주,2012-04-16,12.6,2012,12.6,2012-04-16
710,나주,2012-04-17,11.3,2012,11.3,2012-04-17
710,나주,2012-04-18,14.8,2012,14.8,2012-04-18
710,나주,2012-04-19,12.6,2012,12.6,2012-04-19
710,나주,2012-04-20,15.9,2012,15.9,2012-04-20
710,나주,2012-04-21,14.8,2012,14.8,2012-04-21
710,나주,2012-04-22,10.5,2012,10.5,2012-04-22
710,나주,2012-04-23,15.8,2012,15.8,2012-04-23
710,나주,2012-04-24,18.6,2012,18.6,2012-04-24
710,나주,2012-04-25,15.4,2012,15.4,2012-04-25
710,나주,2012-04-26,12.2,2012,12.2,2012-04-26
710,나주,2012-04-27,13.8,2012,13.8,2012-04-27
710,나주,2012-04-28,16.3,2012,16.3,2012-04-28
710,나주,2012-04-29,16.5,2012,16.5,2012-04-29
710,나주,2012-04-30,19.2,2012,19.2,2012-04-30
710,나주,2012-05-01,17.0,2012,17.0,2012-05-01
710,나주,2012-05-02,19.6,2012,19.6,2012-05-02
710,나주,2012-05-03,17.6,2012,17.6,2012-05-03
710,나주,2012-05-04,18.4,2012,18.4,2012-05-04
710,나주,2012-05-05,18.2,2012,18.2,2012-05-05
710,나주,2012-05-06,18.0,2012,18.0,2012-05-06
710,나주,2012-05-07,20.2,2012,20.2,2012-05-07
710,나주,2012-05-08,20.4,2012,20.4,2012-05-08
710,나주,2012-05-09,20.3,2012,20.3,2012-05-09
710,나주,2012-05-10,18.4,2012,18.4,2012-05-10
710,나주,2012-05-11,17.7,2012,17.7,2012-05-11
710,나주,2012-05-12,17.4,2012,17.4,2012-05-12
710,나주,2012-05-13,16.7,2012,16.7,2012-05-13
710,나주,2012-05-14,16.6,2012,16.6,2012-05-14
710,나주,2012-05-15,17.5,2012,17.5,2012-05-15
710,나주,2012-05-16,17.3,2012,17.3,2012-05-16
710,나주,2012-05-17,17.0,2012,17.0,2012-05-17
710,나주,2012-05-18,17.0,2012,17.0,2012-05-18
710,나주,2012-05-19,17.2,2012,17.2,2012-05-19
710,나주,2012-05-20,18.7,2012,18.7,2012-05-20
710,나주,2012-05-21,19.8,2012,19.8,2012-05-21
710,나주,2012-05-22,20.5,2012,20.5,2012-05-22
710,나주,2012-05-23,20.8,2012,20.8,2012-05-23
710,나주,2012-05-24,19.4,2012,19.4,2012-05-24
710,나주,2012-05-25,20.2,2012,20.2,2012-05-25
710,나주,2012-05-26,20.3,2012,20.3,2012-05-26
710,나주,2012-05-27,20.4,2012,20.4,2012-05-27
710,나주,2012-05-28,21.9,2012,21.9,2012-05-28
710,나주,2012-05-29,22.4,2012,22.4,2012-05-29
710,나주,2012-05-30,21.6,2012,21.6,2012-05-30
710,나주,2012-05-31,21.8,2012,21.8,2012-05-31
710,나주,2012-06-01,21.2,2012,21.2,2012-06-01
710,나주,2012-06-02,20.9,2012,20.9,2012-06-02
710,나주,2012-06-03,21.8,2012,21.8,2012-06-03
710,나주,2012-06-04,21.9,2012,21.9,2012-06-04
710,나주,2012-06-05,23.6,2012,23.6,2012-06-05
710,나주,2012-06-06,22.6,2012,22.6,2012-06-06
710,나주,2012-06-07,23.9,2012,23.9,2012-06-07
710,나주,2012-06-08,20.7,2012,20.7,2012-06-08
710,나주,2012-06-09,23.2,2012,23.2,2012-06-09
710,나주,2012-06-10,23.5,2012,23.5,2012-06-10
710,나주,2012-06-11,22.6,2012,22.6,2012-06-11
710,나주,2012-06-12,23.5,2012,23.5,2012-06-12
710,나주,2012-06-13,24.1,2012,24.1,2012-06-13
710,나주,2012-06-14,23.3,2012,23.3,2012-06-14
710,나주,2012-06-15,21.6,2012,21.6,2012-06-15
710,나주,2012-06-16,22.3,2012,22.3,2012-06-16
710,나주,2012-06-17,22.6,2012,22.6,2012-06-17
710,나주,2012-06-18,21.0,2012,21.0,2012-06-18
710,나주,2012-06-19,24.1,2012,24.1,2012-06-19
710,나주,2012-06-20,24.0,2012,24.0,2012-06-20
710,나주,2012-06-21,25.0,2012,25.0,2012-06-21
710,나주,2012-06-22,24.5,2012,24.5,2012-06-22
710,나주,2012-06-23,24.4,2012,24.4,2012-06-23
710,나주,2012-06-24,23.1,2012,23.1,2012-06-24
710,나주,2012-06-25,25.2,2012,25.2,2012-06-25
710,나주,2012-06-26,23.0,2012,23.0,2012-06-26
710,나주,2012-06-27,23.8,2012,23.8,2012-06-27
710,나주,2012-06-28,24.8,2012,24.8,2012-06-28
710,나주,2012-06-29,22.7,2012,22.7,2012-06-29
710,나주,2012-06-30,24.0,2012,24.0,2012-06-30
710,나주,2012-07-01,22.6,2012,22.6,2012-07-01
710,나주,2012-07-02,24.1,2012,24.1,2012-07-02
710,나주,2012-07-03,24.4,2012,24.4,2012-07-03
710,나주,2012-07-04,24.7,2012,24.7,2012-07-04
710,나주,2012-07-05,25.0,2012,25.0,2012-07-05
710,나주,2012-07-06,24.1,2012,24.1,2012-07-06
710,나주,2012-07-07,24.9,2012,24.9,2012-07-07
710,나주,2012-07-08,25.1,2012,25.1,2012-07-08
710,나주,2012-07-09,25.2,2012,25.2,2012-07-09
710,나주,2012-07-10,23.5,2012,23.5,2012-07-10
710,나주,2012-07-11,24.6,2012,24.6,2012-07-11
710,나주,2012-07-12,26.1,2012,26.1,2012-07-12
710,나주,2012-07-13,27.3,2012,27.3,2012-07-13
710,나주,2012-07-14,24.5,2012,24.5,2012-07-14
710,나주,2012-07-15,24.7,2012,24.7,2012-07-15
710,나주,2012-07-16,24.8,2012,24.8,2012-07-16
710,나주,2012-07-17,23.8,2012,23.8,2012-07-17
710,나주,2012-07-18,26.5,2012,26.5,2012-07-18
710,나주,2012-07-19,26.7,2012,26.7,2012-07-19
710,나주,2012-07-20,27.3,2012,27.3,2012-07-20
710,나주,2012-07-21,27.5,2012,27.5,2012-07-21
710,나주,2012-07-22,28.2,2012,28.2,2012-07-22
710,나주,2012-07-23,28.6,2012,28.6,2012-07-23
710,나주,2012-07-24,29.0,2012,29.0,2012-07-24
710,나주,2012-07-25,28.9,2012,28.9,2012-07-25
710,나주,2012-07-26,28.7,2012,28.7,2012-07-26
710,나주,2012-07-27,28.6,2012,28.6,2012-07-27
710,나주,2012-07-28,29.4,2012,29.4,2012-07-28
710,나주,2012-07-29,29.6,2012,29.6,2012-07-29
710,나주,2012-07-30,29.8,2012,29.8,2012-07-30
710,나주,2012-07-31,29.6,2012,29.6,2012-07-31
710,나주,2012-08-01,31.1,2012,31.1,2012-08-01
710,나주,2012-08-02,29.7,2012,29.7,2012-08-02
710,나주,2012-08-03,30.3,2012,30.3,2012-08-03
710,나주,2012-08-04,30.1,2012,30.1,2012-08-04
710,나주,2012-08-05,31.2,2012,31.2,2012-08-05
710,나주,2012-08-06,29.6,2012,29.6,2012-08-06
710,나주,2012-08-07,29.3,2012,29.3,2012-08-07
710,나주,2012-08-08,28.6,2012,28.6,2012-08-08
710,나주,2012-08-09,28.3,2012,28.3,2012-08-09
710,나주,2012-08-10,25.3,2012,25.3,2012-08-10
710,나주,2012-08-11,28.0,2012,28.0,2012-08-11
710,나주,2012-08-12,28.1,2012,28.1,2012-08-12
710,나주,2012-08-13,26.4,2012,26.4,2012-08-13
710,나주,2012-08-14,27.0,2012,27.0,2012-08-14
710,나주,2012-08-15,28.0,2012,28.0,2012-08-15
710,나주,2012-08-16,26.2,2012,26.2,2012-08-16
710,나주,2012-08-17,29.0,2012,29.0,2012-08-17
710,나주,2012-08-18,29.2,2012,29.2,2012-08-18
710,나주,2012-08-19,28.8,2012,28.8,2012-08-19
710,나주,2012-08-20,27.6,2012,27.6,2012-08-20
710,나주,2012-08-21,27.9,2012,27.9,2012-08-21
710,나주,2012-08-22,24.6,2012,24.6,2012-08-22
710,나주,2012-08-23,24.0,2012,24.0,2012-08-23
710,나주,2012-08-24,23.7,2012,23.7,2012-08-24
710,나주,2012-08-25,28.2,2012,28.2,2012-08-25
710,나주,2012-08-26,28.3,2012,28.3,2012-08-26
710,나주,2012-08-27,27.7,2012,27.7,2012-08-27
710,나주,2012-08-28,24.3,2012,24.3,2012-08-28
710,나주,2012-08-29,25.8,2012,25.8,2012-08-29
710,나주,2012-08-30,22.0,2012,22.0,2012-08-30
710,나주,2012-08-31,23.2,2012,23.2,2012-08-31
710,나주,2012-09-01,23.4,2012,23.4,2012-09-01
710,나주,2012-09-02,24.5,2012,24.5,2012-09-02
710,나주,2012-09-03,24.2,2012,24.2,2012-09-03
710,나주,2012-09-04,24.2,2012,24.2,2012-09-04
710,나주,2012-09-05,22.6,2012,22.6,2012-09-05
710,나주,2012-09-06,22.1,2012,22.1,2012-09-06
710,나주,2012-09-07,22.9,2012,22.9,2012-09-07
710,나주,2012-09-08,22.6,2012,22.6,2012-09-08
