지점,지점명,일시,평균기온(°C),년도,tavg,Date
710,나주,2023-01-01,0.1,2023,0.1,2023-01-01
710,나주,2023-01-02,-1.2,2023,-1.2,2023-01-02
710,나주,2023-01-03,-1.6,2023,-1.6,2023-01-03
710,나주,2023-01-04,-1.8,2023,-1.8,2023-01-04
710,나주,2023-01-05,1.2,2023,1.2,2023-01-05
710,나주,2023-01-06,2.5,2023,2.5,2023-01-06
710,나주,2023-01-07,3.8,2023,3.8,2023-01-07
710,나주,2023-01-08,0.7,2023,0.7,2023-01-08
710,나주,2023-01-09,2.3,2023,2.3,2023-01-09
710,나주,2023-01-10,0.9,2023,0.9,2023-01-10
710,나주,2023-01-11,2.8,2023,2.8,2023-01-11
710,나주,2023-01-12,8.0,2023,8.0,2023-01-12
710,나주,2023-01-13,13.3,2023,13.3,2023-01-13
710,나주,2023-01-14,7.7,2023,7.7,2023-01-14
710,나주,2023-01-15,2.2,2023,2.2,2023-01-15
710,나주,2023-01-16,-1.0,2023,-1.0,2023-01-16
710,나주,2023-01-17,-0.9,2023,-0.9,2023-01-17
710,나주,2023-01-18,-1.4,2023,-1.4,2023-01-18
710,나주,2023-01-19,0.5,2023,0.5,2023-01-19
710,나주,2023-01-20,-0.6,2023,-0.6,2023-01-20
710,나주,2023-01-21,-1.8,2023,-1.8,2023-01-21
710,나주,2023-01-22,1.4,2023,1.4,2023-01-22
710,나주,2023-01-23,2.2,2023,2.2,2023-01-23
710,나주,2023-01-24,-7.9,2023,-7.9,2023-01-24
710,나주,2023-01-25,-11.7,2023,-11.7,2023-01-25
710,나주,2023-01-26,-4.1,2023,-4.1,2023-01-26
710,나주,2023-01-27,-3.2,2023,-3.2,2023-01-27
710,나주,2023-01-28,-4.2,2023,-4.2,2023-01-28
710,나주,2023-01-29,0.0,2023,0.0,2023-01-29
710,나주,2023-01-30,-0.3,2023,-0.3,2023-01-30
710,나주,2023-01-31,0.9,2023,0.9,2023-01-31
710,나주,2023-02-01,2.9,2023,2.9,2023-02-01
710,나주,2023-02-02,0.5,2023,0.5,2023-02-02
710,나주,2023-02-03,0.6,2023,0.6,2023-02-03
710,나주,2023-02-04,-0.5,2023,-0.5,2023-02-04
710,나주,2023-02-05,-0.3,2023,-0.3,2023-02-05
710,나주,2023-02-06,2.3,2023,2.3,2023-02-06
710,나주,2023-02-07,3.0,2023,3.0,2023-02-07
710,나주,2023-02-08,2.0,2023,2.0,2023-02-08
710,나주,2023-02-09,4.8,2023,4.8,2023-02-09
710,나주,2023-02-10,4.4,2023,4.4,2023-02-10
710,나주,2023-02-11,2.8,2023,2.8,2023-02-11
710,나주,2023-02-12,4.4,2023,4.4,2023-02-12
710,나주,2023-02-13,6.6,2023,6.6,2023-02-13
710,나주,2023-02-14,2.3,2023,2.3,2023-02-14
710,나주,2023-02-15,2.0,2023,2.0,2023-02-15
710,나주,2023-02-16,3.3,2023,3.3,2023-02-16
710,나주,2023-02-17,4.4,2023,4.4,2023-02-17
710,나주,2023-02-18,8.2,2023,8.2,2023-02-18
710,나주,2023-02-19,4.2,2023,4.2,2023-02-19
710,나주,2023-02-20,0.3,2023,0.3,2023-02-20
710,나주,2023-02-21,-0.6,2023,-0.6,2023-02-21
710,나주,2023-02-22,2.4,2023,2.4,2023-02-22
710,나주,2023-02-23,4.9,2023,4.9,2023-02-23
710,나주,2023-02-24,5.2,2023,5.2,2023-02-24
710,나주,2023-02-25,0.2,2023,0.2,2023-02-25
710,나주,2023-02-26,0.8,2023,0.8,2023-02-26
710,나주,2023-02-27,2.9,2023,2.9,2023-02-27
710,나주,2023-02-28,5.7,2023,5.7,2023-02-28
710,나주,2023-03-01,6.9,2023,6.9,2023-03-01
