지점,지점명,일시,평균기온(°C),년도,tavg,Date
710,나주,2016-01-01,1.2,2016,1.2,2016-01-01
710,나주,2016-01-02,4.0,2016,4.0,2016-01-02
710,나주,2016-01-03,5.2,2016,5.2,2016-01-03
710,나주,2016-01-04,4.1,2016,4.1,2016-01-04
710,나주,2016-01-05,1.4,2016,1.4,2016-01-05
710,나주,2016-01-06,1.7,2016,1.7,2016-01-06
710,나주,2016-01-07,2.5,2016,2.5,2016-01-07
710,나주,2016-01-08,0.5,2016,0.5,2016-01-08
710,나주,2016-01-09,1.1,2016,1.1,2016-01-09
710,나주,2016-01-10,1.8,2016,1.8,2016-01-10
710,나주,2016-01-11,0.6,2016,0.6,2016-01-11
710,나주,2016-01-12,-0.7,2016,-0.7,2016-01-12
710,나주,2016-01-13,1.2,2016,1.2,2016-01-13
710,나주,2016-01-14,0.6,2016,0.6,2016-01-14
710,나주,2016-01-15,0.9,2016,0.9,2016-01-15
710,나주,2016-01-16,2.8,2016,2.8,2016-01-16
710,나주,2016-01-17,2.7,2016,2.7,2016-01-17
710,나주,2016-01-18,-1.0,2016,-1.0,2016-01-18
710,나주,2016-01-19,-4.0,2016,-4.0,2016-01-19
710,나주,2016-01-20,-4.5,2016,-4.5,2016-01-20
710,나주,2016-01-21,-4.2,2016,-4.2,2016-01-21
710,나주,2016-01-22,-4.7,2016,-4.7,2016-01-22
710,나주,2016-01-23,-6.1,2016,-6.1,2016-01-23
710,나주,2016-01-24,-9.6,2016,-9.6,2016-01-24
710,나주,2016-01-25,-5.4,2016,-5.4,2016-01-25
710,나주,2016-01-26,-1.6,2016,-1.6,2016-01-26
710,나주,2016-01-27,-0.5,2016,-0.5,2016-01-27
710,나주,2016-01-28,1.4,2016,1.4,2016-01-28
710,나주,2016-01-29,2.5,2016,2.5,2016-01-29
710,나주,2016-01-30,2.1,2016,2.1,2016-01-30
710,나주,2016-01-31,-1.1,2016,-1.1,2016-01-31
710,나주,2016-02-01,-2.3,2016,-2.3,2016-02-01
710,나주,2016-02-02,-3.0,2016,-3.0,2016-02-02
710,나주,2016-02-03,-2.0,2016,-2.0,2016-02-03
710,나주,2016-02-04,-1.4,2016,-1.4,2016-02-04
710,나주,2016-02-05,-1.0,2016,-1.0,2016-02-05
710,나주,2016-02-06,-1.0,2016,-1.0,2016-02-06
710,나주,2016-02-07,-2.1,2016,-2.1,2016-02-07
710,나주,2016-02-08,1.3,2016,1.3,2016-02-08
710,나주,2016-02-09,1.9,2016,1.9,2016-02-09
710,나주,2016-02-10,3.3,2016,3.3,2016-02-10
710,나주,2016-02-11,9.6,2016,9.6,2016-02-11
710,나주,2016-02-12,13.2,2016,13.2,2016-02-12
710,나주,2016-02-13,13.4,2016,13.4,2016-02-13
710,나주,2016-02-14,0.8,2016,0.8,2016-02-14
710,나주,2016-02-15,-2.2,2016,-2.2,2016-02-15
710,나주,2016-02-16,1.6,2016,1.6,2016-02-16
710,나주,2016-02-17,2.1,2016,2.1,2016-02-17
710,나주,2016-02-18,2.4,2016,2.4,2016-02-18
710,나주,2016-02-19,4.8,2016,4.8,2016-02-19
710,나주,2016-02-20,3.5,2016,3.5,2016-02-20
