지점,지점명,일시,평균기온(°C),년도,tavg,Date
710,나주,2017-01-01,1.8,2017,1.8,2017-01-01
710,나주,2017-01-02,5.3,2017,5.3,2017-01-02
710,나주,2017-01-03,2.6,2017,2.6,2017-01-03
710,나주,2017-01-04,2.2,2017,2.2,2017-01-04
710,나주,2017-01-05,5.1,2017,5.1,2017-01-05
710,나주,2017-01-07,4.3,2017,4.3,2017-01-07
710,나주,2017-01-08,8.5,2017,8.5,2017-01-08
710,나주,2017-01-09,4.2,2017,4.2,2017-01-09
710,나주,2017-01-10,1.3,2017,1.3,2017-01-10
710,나주,2017-01-11,-0.5,2017,-0.5,2017-01-11
710,나주,2017-01-12,0.4,2017,0.4,2017-01-12
710,나주,2017-01-13,-1.1,2017,-1.1,2017-01-13
710,나주,2017-01-14,-3.1,2017,-3.1,2017-01-14
710,나주,2017-01-15,-3.8,2017,-3.8,2017-01-15
710,나주,2017-01-16,-3.2,2017,-3.2,2017-01-16
710,나주,2017-01-17,-1.9,2017,-1.9,2017-01-17
710,나주,2017-01-18,-0.1,2017,-0.1,2017-01-18
710,나주,2017-01-19,-0.1,2017,-0.1,2017-01-19
710,나주,2017-01-20,-0.5,2017,-0.5,2017-01-20
710,나주,2017-01-22,-1.5,2017,-1.5,2017-01-22
710,나주,2017-01-24,-3.4,2017,-3.4,2017-01-24
710,나주,2017-01-25,-3.3,2017,-3.3,2017-01-25
710,나주,2017-01-26,-1.5,2017,-1.5,2017-01-26
710,나주,2017-01-27,0.8,2017,0.8,2017-01-27
710,나주,2017-01-28,1.6,2017,1.6,2017-01-28
710,나주,2017-01-29,4.5,2017,4.5,2017-01-29
710,나주,2017-01-30,-0.5,2017,-0.5,2017-01-30
710,나주,2017-01-31,-2.0,2017,-2.0,2017-01-31
710,나주,2017-02-01,-0.8,2017,-0.8,2017-02-01
710,나주,2017-02-02,-1.1,2017,-1.1,2017-02-02
710,나주,2017-02-03,0.9,2017,0.9,2017-02-03
710,나주,2017-02-04,5.8,2017,5.8,2017-02-04
710,나주,2017-02-05,5.1,2017,5.1,2017-02-05
710,나주,2017-02-06,1.0,2017,1.0,2017-02-06
710,나주,2017-02-07,0.8,2017,0.8,2017-02-07
710,나주,2017-02-08,1.4,2017,1.4,2017-02-08
710,나주,2017-02-09,-1.7,2017,-1.7,2017-02-09
710,나주,2017-02-10,-3.5,2017,-3.5,2017-02-10
710,나주,2017-02-12,0.5,2017,0.5,2017-02-12
710,나주,2017-02-13,0.8,2017,0.8,2017-02-13
710,나주,2017-02-14,2.0,2017,2.0,2017-02-14
710,나주,2017-02-15,1.5,2017,1.5,2017-02-15
710,나주,2017-02-16,6.4,2017,6.4,2017-02-16
710,나주,2017-02-17,4.6,2017,4.6,2017-02-17
710,나주,2017-02-18,-0.1,2017,-0.1,2017-02-18
710,나주,2017-02-19,4.4,2017,4.4,2017-02-19
710,나주,2017-02-20,2.6,2017,2.6,2017-02-20
710,나주,2017-02-21,2.2,2017,2.2,2017-02-21
710,나주,2017-02-22,6.0,2017,6.0,2017-02-22
710,나주,2017-02-23,1.4,2017,1.4,2017-02-23
710,나주,2017-02-24,0.5,2017,0.5,2017-02-24
710,나주,2017-02-25,2.2,2017,2.2,2017-02-25
710,나주,2017-02-26,2.0,2017,2.0,2017-02-26
710,나주,2017-02-27,2.6,2017,2.6,2017-02-27
710,나주,2017-02-28,3.2,2017,3.2,2017-02-28
710,나주,2017-03-01,6.1,2017,6.1,2017-03-01
710,나주,2017-03-02,2.1,2017,2.1,2017-03-02
710,나주,2017-03-03,3.0,2017,3.0,2017-03-03
710,나주,2017-03-04,4.7,2017,4.7,2017-03-04
710,나주,2017-03-05,5.8,2017,5.8,2017-03-05
710,나주,2017-03-06,2.2,2017,2.2,2017-03-06
710,나주,2017-03-07,-0.3,2017,-0.3,2017-03-07
710,나주,2017-03-08,2.3,2017,2.3,2017-03-08
710,나주,2017-03-09,5.3,2017,5.3,2017-03-09
710,나주,2017-03-10,4.4,2017,4.4,2017-03-10
710,나주,2017-03-11,5.5,2017,5.5,2017-03-11
710,나주,2017-03-12,7.9,2017,7.9,2017-03-12
710,나주,2017-03-13,7.4,2017,7.4,2017-03-13
710,나주,2017-03-14,4.1,2017,4.1,2017-03-14
710,나주,2017-03-15,3.6,2017,3.6,2017-03-15
710,나주,2017-03-16,4.2,2017,4.2,2017-03-16
710,나주,2017-03-17,4.8,2017,4.8,2017-03-17
710,나주,2017-03-18,7.2,2017,7.2,2017-03-18
710,나주,2017-03-19,8.2,2017,8.2,2017-03-19
710,나주,2017-03-20,6.9,2017,6.9,2017-03-20
710,나주,2017-03-21,6.3,2017,6.3,2017-03-21
710,나주,2017-03-22,5.6,2017,5.6,2017-03-22
710,나주,2017-03-23,8.2,2017,8.2,2017-03-23
710,나주,2017-03-24,7.2,2017,7.2,2017-03-24
710,나주,2017-03-25,6.5,2017,6.5,2017-03-25
710,나주,2017-03-26,6.2,2017,6.2,2017-03-26
710,나주,2017-03-27,7.1,2017,7.1,2017-03-27
710,나주,2017-03-28,7.0,2017,7.0,2017-03-28
710,나주,2017-03-29,7.8,2017,7.8,2017-03-29
710,나주,2017-03-30,9.9,2017,9.9,2017-03-30
710,나주,2017-03-31,9.4,2017,9.4,2017-03-31
