지점,지점명,일시,평균기온(°C),년도,tavg,Date
710,나주,2014-01-01,2.7,2014,2.7,2014-01-01
710,나주,2014-01-02,0.1,2014,0.1,2014-01-02
710,나주,2014-01-03,1.7,2014,1.7,2014-01-03
710,나주,2014-01-04,0.7,2014,0.7,2014-01-04
710,나주,2014-01-05,-1.7,2014,-1.7,2014-01-05
710,나주,2014-01-06,-1.3,2014,-1.3,2014-01-06
710,나주,2014-01-07,1.8,2014,1.8,2014-01-07
710,나주,2014-01-08,2.1,2014,2.1,2014-01-08
710,나주,2014-01-09,-3.6,2014,-3.6,2014-01-09
710,나주,2014-01-10,-3.6,2014,-3.6,2014-01-10
710,나주,2014-01-11,-2.1,2014,-2.1,2014-01-11
710,나주,2014-01-12,-0.5,2014,-0.5,2014-01-12
710,나주,2014-01-13,-3.3,2014,-3.3,2014-01-13
710,나주,2014-01-14,-2.4,2014,-2.4,2014-01-14
710,나주,2014-01-15,-3.3,2014,-3.3,2014-01-15
710,나주,2014-01-16,-2.2,2014,-2.2,2014-01-16
710,나주,2014-01-17,-1.6,2014,-1.6,2014-01-17
710,나주,2014-01-18,-1.0,2014,-1.0,2014-01-18
710,나주,2014-01-19,-2.1,2014,-2.1,2014-01-19
710,나주,2014-01-20,1.5,2014,1.5,2014-01-20
710,나주,2014-01-21,-2.4,2014,-2.4,2014-01-21
710,나주,2014-01-22,-2.5,2014,-2.5,2014-01-22
710,나주,2014-01-23,-2.0,2014,-2.0,2014-01-23
710,나주,2014-01-24,3.6,2014,3.6,2014-01-24
710,나주,2014-01-25,7.3,2014,7.3,2014-01-25
710,나주,2014-01-26,0.4,2014,0.4,2014-01-26
710,나주,2014-01-27,-0.1,2014,-0.1,2014-01-27
710,나주,2014-01-28,0.9,2014,0.9,2014-01-28
710,나주,2014-01-29,2.8,2014,2.8,2014-01-29
710,나주,2014-01-30,5.8,2014,5.8,2014-01-30
710,나주,2014-01-31,3.1,2014,3.1,2014-01-31
710,나주,2014-02-01,10.2,2014,10.2,2014-02-01
710,나주,2014-02-02,9.9,2014,9.9,2014-02-02
710,나주,2014-02-03,1.8,2014,1.8,2014-02-03
710,나주,2014-02-04,-4.0,2014,-4.0,2014-02-04
710,나주,2014-02-05,-2.4,2014,-2.4,2014-02-05
710,나주,2014-02-06,0.9,2014,0.9,2014-02-06
710,나주,2014-02-07,3.7,2014,3.7,2014-02-07
710,나주,2014-02-08,2.3,2014,2.3,2014-02-08
710,나주,2014-02-09,-0.1,2014,-0.1,2014-02-09
710,나주,2014-02-10,0.9,2014,0.9,2014-02-10
710,나주,2014-02-11,2.4,2014,2.4,2014-02-11
710,나주,2014-02-12,2.1,2014,2.1,2014-02-12
710,나주,2014-02-13,2.3,2014,2.3,2014-02-13
710,나주,2014-02-14,2.1,2014,2.1,2014-02-14
