지점,지점명,일시,평균기온(°C),년도,tavg,Date
710,나주,2020-01-01,-1.4,2020,-1.4,2020-01-01
710,나주,2020-01-02,1.3,2020,1.3,2020-01-02
710,나주,2020-01-03,2.3,2020,2.3,2020-01-03
710,나주,2020-01-04,0.8,2020,0.8,2020-01-04
710,나주,2020-01-05,1.8,2020,1.8,2020-01-05
710,나주,2020-01-06,7.0,2020,7.0,2020-01-06
710,나주,2020-01-07,13.3,2020,13.3,2020-01-07
710,나주,2020-01-08,5.4,2020,5.4,2020-01-08
710,나주,2020-01-09,3.1,2020,3.1,2020-01-09
710,나주,2020-01-10,1.7,2020,1.7,2020-01-10
710,나주,2020-01-11,3.2,2020,3.2,2020-01-11
710,나주,2020-01-12,3.4,2020,3.4,2020-01-12
710,나주,2020-01-13,2.5,2020,2.5,2020-01-13
710,나주,2020-01-14,1.6,2020,1.6,2020-01-14
710,나주,2020-01-15,0.1,2020,0.1,2020-01-15
710,나주,2020-01-16,1.9,2020,1.9,2020-01-16
710,나주,2020-01-17,1.7,2020,1.7,2020-01-17
710,나주,2020-01-18,-0.1,2020,-0.1,2020-01-18
710,나주,2020-01-19,1.0,2020,1.0,2020-01-19
710,나주,2020-01-20,2.5,2020,2.5,2020-01-20
710,나주,2020-01-21,1.6,2020,1.6,2020-01-21
710,나주,2020-01-22,4.9,2020,4.9,2020-01-22
710,나주,2020-01-23,7.4,2020,7.4,2020-01-23
710,나주,2020-01-24,5.8,2020,5.8,2020-01-24
710,나주,2020-01-25,6.2,2020,6.2,2020-01-25
710,나주,2020-01-26,7.0,2020,7.0,2020-01-26
710,나주,2020-01-27,5.9,2020,5.9,2020-01-27
710,나주,2020-01-28,6.8,2020,6.8,2020-01-28
710,나주,2020-01-29,6.3,2020,6.3,2020-01-29
710,나주,2020-01-30,4.7,2020,4.7,2020-01-30
710,나주,2020-01-31,3.3,2020,3.3,2020-01-31
710,나주,2020-02-01,1.5,2020,1.5,2020-02-01
710,나주,2020-02-02,1.8,2020,1.8,2020-02-02
710,나주,2020-02-03,1.1,2020,1.1,2020-02-03
710,나주,2020-02-04,0.4,2020,0.4,2020-02-04
710,나주,2020-02-05,-1.6,2020,-1.6,2020-02-05
710,나주,2020-02-06,-2.5,2020,-2.5,2020-02-06
710,나주,2020-02-07,0.9,2020,0.9,2020-02-07
710,나주,2020-02-08,2.4,2020,2.4,2020-02-08
710,나주,2020-02-10,2.5,2020,2.5,2020-02-10
710,나주,2020-02-11,5.9,2020,5.9,2020-02-11
710,나주,2020-02-12,10.4,2020,10.4,2020-02-12
710,나주,2020-02-13,7.5,2020,7.5,2020-02-13
710,나주,2020-02-14,8.9,2020,8.9,2020-02-14
710,나주,2020-02-15,9.7,2020,9.7,2020-02-15
710,나주,2020-02-16,1.9,2020,1.9,2020-02-16
710,나주,2020-02-17,-1.2,2020,-1.2,2020-02-17
710,나주,2020-02-18,0.8,2020,0.8,2020-02-18
710,나주,2020-02-19,2.9,2020,2.9,2020-02-19
710,나주,2020-02-20,5.8,2020,5.8,2020-02-20
710,나주,2020-02-21,8.1,2020,8.1,2020-02-21
710,나주,2020-02-22,7.7,2020,7.7,2020-02-22
710,나주,2020-02-23,3.5,2020,3.5,2020-02-23
710,나주,2020-02-24,7.3,2020,7.3,2020-02-24
710,나주,2020-02-25,12.2,2020,12.2,2020-02-25
710,나주,2020-02-26,8.7,2020,8.7,2020-02-26
710,나주,2020-02-27,5.6,2020,5.6,2020-02-27
710,나주,2020-02-28,7.0,2020,7.0,2020-02-28
710,나주,2020-02-29,8.1,2020,8.1,2020-02-29
710,나주,2020-03-01,6.3,2020,6.3,2020-03-01
710,나주,2020-03-02,5.5,2020,5.5,2020-03-02
710,나주,2020-03-03,6.7,2020,6.7,2020-03-03
710,나주,2020-03-04,5.3,2020,5.3,2020-03-04
710,나주,2020-03-05,3.2,2020,3.2,2020-03-05
710,나주,2020-03-06,3.4,2020,3.4,2020-03-06
710,나주,2020-03-07,4.4,2020,4.4,2020-03-07
710,나주,2020-03-08,7.8,2020,7.8,2020-03-08
710,나주,2020-03-09,8.5,2020,8.5,2020-03-09
710,나주,2020-03-10,6.8,2020,6.8,2020-03-10
710,나주,2020-03-11,4.9,2020,4.9,2020-03-11
710,나주,2020-03-12,5.3,2020,5.3,2020-03-12
710,나주,2020-03-13,6.8,2020,6.8,2020-03-13
710,나주,2020-03-14,5.6,2020,5.6,2020-03-14
710,나주,2020-03-15,7.1,2020,7.1,2020-03-15
710,나주,2020-03-16,4.6,2020,4.6,2020-03-16
710,나주,2020-03-17,7.7,2020,7.7,2020-03-17
710,나주,2020-03-18,10.6,2020,10.6,2020-03-18
710,나주,2020-03-19,9.3,2020,9.3,2020-03-19
710,나주,2020-03-20,8.4,2020,8.4,2020-03-20
710,나주,2020-03-21,12.3,2020,12.3,2020-03-21
710,나주,2020-03-22,13.1,2020,13.1,2020-03-22
710,나주,2020-03-23,9.1,2020,9.1,2020-03-23
710,나주,2020-03-24,8.5,2020,8.5,2020-03-24
710,나주,2020-03-25,12.7,2020,12.7,2020-03-25
710,나주,2020-03-26,14.0,2020,14.0,2020-03-26
710,나주,2020-03-27,10.1,2020,10.1,2020-03-27
710,나주,2020-03-28,6.8,2020,6.8,2020-03-28
710,나주,2020-03-29,7.6,2020,7.6,2020-03-29
710,나주,2020-03-30,10.5,2020,10.5,2020-03-30
710,나주,2020-03-31,10.7,2020,10.7,2020-03-31
710,나주,2020-04-01,9.7,2020,9.7,2020-04-01
710,나주,2020-04-02,8.9,2020,8.9,2020-04-02
710,나주,2020-04-03,8.9,2020,8.9,2020-04-03
710,나주,2020-04-04,6.9,2020,6.9,2020-04-04
710,나주,2020-04-05,6.3,2020,6.3,2020-04-05
710,나주,2020-04-06,8.0,2020,8.0,2020-04-06
710,나주,2020-04-07,10.6,2020,10.6,2020-04-07
710,나주,2020-04-08,9.7,2020,9.7,2020-04-08
710,나주,2020-04-09,8.1,2020,8.1,2020-04-09
710,나주,2020-04-10,10.7,2020,10.7,2020-04-10
710,나주,2020-04-11,7.6,2020,7.6,2020-04-11
710,나주,2020-04-12,8.3,2020,8.3,2020-04-12
710,나주,2020-04-13,8.1,2020,8.1,2020-04-13
710,나주,2020-04-14,9.8,2020,9.8,2020-04-14
710,나주,2020-04-15,10.5,2020,10.5,2020-04-15
710,나주,2020-04-16,13.1,2020,13.1,2020-04-16
710,나주,2020-04-17,13.2,2020,13.2,2020-04-17
710,나주,2020-04-18,12.2,2020,12.2,2020-04-18
710,나주,2020-04-19,11.4,2020,11.4,2020-04-19
710,나주,2020-04-20,11.5,2020,11.5,2020-04-20
710,나주,2020-04-21,9.6,2020,9.6,2020-04-21
710,나주,2020-04-22,8.7,2020,8.7,2020-04-22
710,나주,2020-04-23,8.6,2020,8.6,2020-04-23
710,나주,2020-04-24,9.1,2020,9.1,2020-04-24
710,나주,2020-04-25,12.7,2020,12.7,2020-04-25
710,나주,2020-04-26,11.1,2020,11.1,2020-04-26
710,나주,2020-04-27,11.0,2020,11.0,2020-04-27
710,나주,2020-04-28,11.3,2020,11.3,2020-04-28
710,나주,2020-04-29,12.6,2020,12.6,2020-04-29
710,나주,2020-04-30,16.5,2020,16.5,2020-04-30
710,나주,2020-05-01,21.3,2020,21.3,2020-05-01
710,나주,2020-05-02,19.8,2020,19.8,2020-05-02
710,나주,2020-05-03,18.6,2020,18.6,2020-05-03
710,나주,2020-05-04,18.8,2020,18.8,2020-05-04
710,나주,2020-05-05,16.9,2020,16.9,2020-05-05
710,나주,2020-05-06,20.2,2020,20.2,2020-05-06
710,나주,2020-05-07,17.9,2020,17.9,2020-05-07
710,나주,2020-05-08,17.6,2020,17.6,2020-05-08
710,나주,2020-05-09,16.7,2020,16.7,2020-05-09
710,나주,2020-05-10,14.8,2020,14.8,2020-05-10
710,나주,2020-05-11,18.0,2020,18.0,2020-05-11
710,나주,2020-05-12,16.2,2020,16.2,2020-05-12
710,나주,2020-05-13,15.0,2020,15.0,2020-05-13
710,나주,2020-05-14,18.0,2020,18.0,2020-05-14
710,나주,2020-05-15,17.7,2020,17.7,2020-05-15
710,나주,2020-05-16,18.1,2020,18.1,2020-05-16
710,나주,2020-05-17,19.3,2020,19.3,2020-05-17
710,나주,2020-05-18,18.2,2020,18.2,2020-05-18
710,나주,2020-05-19,13.8,2020,13.8,2020-05-19
710,나주,2020-05-20,15.2,2020,15.2,2020-05-20
710,나주,2020-05-21,17.0,2020,17.0,2020-05-21
710,나주,2020-05-22,18.5,2020,18.5,2020-05-22
710,나주,2020-05-23,18.6,2020,18.6,2020-05-23
710,나주,2020-05-24,17.8,2020,17.8,2020-05-24
710,나주,2020-05-25,17.8,2020,17.8,2020-05-25
710,나주,2020-05-26,18.1,2020,18.1,2020-05-26
